task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	87/2cac34	27011553	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (2604_sma)	COMPLETED	0	2026-05-08 17:09:31.401	1m 55s	16s	153.1%	4.7 GB	40.3 GB	194.9 MB	3.9 MB
1	f3/6e3e47	27011552	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:SHORTREAD_FASTP:FASTP_PAIRED (2604_sma)	COMPLETED	0	2026-05-08 17:09:31.298	1m 55s	11.8s	313.7%	5.6 GB	6.5 GB	242.7 MB	72.5 MB
3	3e/c90eb7	27011550	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:SHORTREAD_FASTP:FASTP_PAIRED (2604_med)	COMPLETED	0	2026-05-08 17:09:31.028	2m 55s	1m 42s	1153.7%	6.3 GB	7.3 GB	5.6 GB	3.2 GB
7	39/00a850	27011571	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:FASTQC_PROCESSED (2604_sma)	COMPLETED	0	2026-05-08 17:11:28.279	57.8s	8s	181.5%	1019.2 MB	40.3 GB	84.5 MB	3.8 MB
9	22/ab8156	27011572	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREIL (2604_sma)	COMPLETED	0	2026-05-08 17:11:28.384	57.7s	6s	127.3%	5.6 MB	209.4 MB	265.6 MB	150.8 MB
8	cc/415bc2	27011573	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_COMPLEXITYFILTERING:BBMAP_BBDUK (2604_sma)	COMPLETED	0	2026-05-08 17:11:28.519	57.6s	5.6s	317.3%	911.8 MB	41.9 GB	656.2 MB	649.1 MB
13	df/0e8446	27011579	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_CURVE (2604_sma)	COMPLETED	0	2026-05-08 17:12:30.788	1m 55s	4s	12.7%	76.1 MB	548.2 MB	6.3 MB	26.8 KB
14	31/6d3ece	27011580	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:BOWTIE2_ALIGN (2604_sma)	COMPLETED	0	2026-05-08 17:12:30.926	1m 55s	32.7s	1048.6%	4.1 GB	14.3 GB	4.6 GB	1.2 GB
16	4a/a56628	-	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_1000-kaiju|2604_sma)	FAILED	1	-	-	-	-	-	-	-	-
15	4f/6a8cea	27011604	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_INDEX (2604_sma)	COMPLETED	0	2026-05-08 17:14:26.767	1m 1s	1s	66.1%	2.2 MB	4.3 MB	57.8 MB	1.8 MB
11	de/9ced44	27011576	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_COMPLEXITYFILTERING:BBMAP_BBDUK (2604_med)	COMPLETED	0	2026-05-08 17:12:28.384	2m 59s	1m 21s	863.8%	4.7 GB	42.3 GB	30.6 GB	30.5 GB
18	bc/128d10	27011605	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_1000-metacache|2604_sma)	COMPLETED	0	2026-05-08 17:14:26.878	1m	10s	232.2%	5.9 GB	14.7 GB	3.5 GB	19.4 MB
4	32/d63b21	27011555	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (2604_med)	COMPLETED	0	2026-05-08 17:09:31.669	6m 55s	4m 56s	196.6%	7.4 GB	40.3 GB	5.5 GB	4.1 MB
12	62/59d4f3	27011577	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREIL (2604_med)	COMPLETED	0	2026-05-08 17:12:28.523	4m 59s	2m 55s	83.2%	5.6 MB	209.3 MB	8.7 GB	7 GB
10	60/96e2b9	27011578	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:FASTQC_PROCESSED (2604_med)	COMPLETED	0	2026-05-08 17:12:28.633	4m 59s	3m 7s	197.9%	5.5 GB	40.3 GB	3.2 GB	4.2 MB
5	1c/0e724e	27011554	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:SHORTREAD_FASTP:FASTP_PAIRED (2604_lar)	COMPLETED	0	2026-05-08 17:09:31.508	10m 56s	8m 57s	668.4%	80 GB	81.2 GB	12.8 GB	5.5 GB
6	64/3216bf	27011551	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (2604_lar)	COMPLETED	0	2026-05-08 17:09:31.162	13m 56s	12m 37s	198.7%	6.3 GB	40.3 GB	12.8 GB	3.8 MB
