task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
32	7f/d9ee78	302	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_INDEX (2604_med)	COMPLETED	0	2026-05-23 06:10:03.243	39.9s	13s	235.6%	19.2 MB	242.5 MB	2.5 GB	4.4 MB
43	c8/9ca5c7	313	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_10000-centrifuge|2604_sma)	COMPLETED	0	2026-05-23 06:10:18.248	34.9s	2s	95.1%	21.4 MB	25.7 MB	355.5 MB	1.5 MB
45	8f/c85e32	315	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_sma)	COMPLETED	0	2026-05-23 06:10:53.211	40s	0ms	83.9%	2.6 MB	5.4 MB	1.1 MB	679.5 KB
31	8b/7e042a	301	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREIL (2604_lar)	COMPLETED	0	2026-05-23 06:04:28.291	7m 15s	6m 51s	50.5%	9.2 MB	221.3 MB	17.7 GB	14.9 GB
46	b4/7d7162	316	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_CURVE (2604_lar)	COMPLETED	0	2026-05-23 06:11:43.218	5s	1s	741.0%	2.6 MB	4.3 MB	6.2 MB	28.7 KB
48	bf/b36177	318	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_SET (all)	COMPLETED	0	2026-05-23 06:11:43.266	4.9s	1s	781.8%	4.4 MB	83.3 MB	6.3 MB	43.2 KB
47	76/815efd	317	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREILCURVESR (all)	COMPLETED	0	2026-05-23 06:11:43.242	4.9s	1s	409.7%	21 MB	7.4 GB	6.4 MB	232.5 KB
44	9a/0c542e	314	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_STATS (2604_med)	COMPLETED	0	2026-05-23 06:10:43.234	1m 10s	1m 3s	146.4%	9.2 MB	222.2 MB	2.5 GB	93.3 KB
20	a2/fdd1bb	288	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_10000-motus|2604_sma)	COMPLETED	0	2026-05-23 05:59:28.289	12m 25s	1m 20s	159.9%	3.5 GB	3.8 GB	6.6 GB	371.5 MB
17	6f/be72ee	289	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_10000-bracken|bracken|2604_sma)	COMPLETED	0	2026-05-23 05:59:28.316	13m 35s	8m 12s	14.0%	32.1 GB	33.2 GB	32 GB	292.7 MB
50	01/23d79e	320	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_sma)	COMPLETED	0	2026-05-23 06:13:03.279	14.9s	0ms	85.4%	12.7 MB	19.1 MB	1.1 MB	701.7 KB
19	49/9eac07	286	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_SEARCH (benchmark_10000-kmcp|2604_sma)	COMPLETED	0	2026-05-23 05:59:28.237	15m 35s	4m 41s	143.8%	8.9 GB	9.6 GB	63.2 MB	506.5 MB
24	aa/31c3a0	290	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_10000-kaiju|2604_sma)	COMPLETED	0	2026-05-23 05:59:28.340	15m 55s	2m 7s	89.4%	10.9 GB	12.5 GB	9.7 GB	18 MB
52	8a/4a9bd1	322	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_10000-kaiju|2604_sma)	COMPLETED	0	2026-05-23 06:15:23.253	29.9s	6s	51.3%	560.7 MB	565.8 MB	480.8 MB	94.5 KB
53	f4/fe661c	323	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_10000-kaiju|2604_sma)	COMPLETED	0	2026-05-23 06:15:23.275	29.9s	6s	47.6%	563.3 MB	568.1 MB	480.8 MB	200.7 KB
30	da/43b170	299	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_COMPLEXITYFILTERING:BBMAP_BBDUK (2604_lar)	COMPLETED	0	2026-05-23 06:04:28.234	12m 25s	1m 36s	1034.4%	9 GB	44.4 GB	62.7 GB	62.4 GB
51	06/8e5011	321	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_PROFILE (benchmark_10000-kmcp|2604_sma)	COMPLETED	0	2026-05-23 06:15:03.231	2m 35s	2m 11s	293.5%	3.7 GB	4.4 GB	3.9 GB	542.5 KB
49	e8/b6b3c6	319	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:BRACKEN_BRACKEN (benchmark_10000-bracken|2604_sma)	COMPLETED	0	2026-05-23 06:13:03.256	5m	305ms	64.6%	6.1 MB	9.3 MB	2.7 MB	60.9 KB
29	21/4d269d	300	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:FASTQC_PROCESSED (2604_lar)	COMPLETED	0	2026-05-23 06:04:28.267	17m 45s	3m 57s	197.7%	9.1 GB	40.3 GB	5.6 GB	3.8 MB
18	97/63b374	293	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METAPHLAN_METAPHLAN (benchmark_10000-metaphlan|2604_sma)	COMPLETED	0	2026-05-23 05:59:28.411	22m 55s	8m 10s	115.8%	29.2 GB	44.7 GB	26.7 GB	1.3 GB
23	49/f1cfac	294	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_CLASSIFY (benchmark_10000-ganon|2604_sma)	COMPLETED	0	2026-05-23 05:59:28.434	23m 10s	4m 12s	32.3%	18.3 GB	27.2 GB	18.3 GB	100.2 MB
55	ee/785f8f	325	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_REPORT (benchmark_10000-ganon|2604_sma)	COMPLETED	0	2026-05-23 06:22:38.284	14.9s	2.2s	638.8%	50.4 MB	7.4 GB	37.9 MB	627.5 KB
25	b6/308b69	295	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_10000-metacache|2604_sma)	COMPLETED	0	2026-05-23 05:59:28.458	29m 50s	6m 28s	23.2%	32.6 GB	36.5 GB	27.3 GB	20.7 MB
40	ee/fffa69	306	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METAPHLAN_METAPHLAN (benchmark_10000-metaphlan|2604_med)	COMPLETED	0	2026-05-23 06:10:03.352	23m 5s	10m 48s	345.8%	29.2 GB	44.7 GB	34.1 GB	5.9 GB
35	4f/8b6ce2	303	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_10000-kaiju|2604_med)	COMPLETED	0	2026-05-23 06:10:03.269	23m 15s	3m 55s	1907.9%	11 GB	12.5 GB	12.5 GB	1 GB
57	31/dcabee	327	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_10000-kaiju|2604_med)	COMPLETED	0	2026-05-23 06:33:18.298	34.9s	4s	100.2%	603.1 MB	607.7 MB	1.5 GB	827.8 KB
56	a3/3b0ce4	326	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_10000-kaiju|2604_med)	COMPLETED	0	2026-05-23 06:33:18.273	35s	4s	100.4%	603 MB	607.7 MB	1.5 GB	387.3 KB
34	3c/a7e3f4	307	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_10000-metacache|2604_med)	COMPLETED	0	2026-05-23 06:10:03.382	24m 25s	1m 12s	932.9%	32.6 GB	36.4 GB	30.1 GB	1.1 GB
36	7e/2cb29b	308	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_CLASSIFY (benchmark_10000-ganon|2604_med)	COMPLETED	0	2026-05-23 06:10:03.405	29m 30s	4m 53s	589.6%	18.3 GB	27.2 GB	26.1 GB	5.1 GB
58	c8/f8943c	328	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_REPORT (benchmark_10000-ganon|2604_med)	COMPLETED	0	2026-05-23 06:39:33.295	20s	2.2s	520.8%	2.6 MB	4.3 MB	38 MB	990.6 KB
39	0a/969e18	310	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_10000-bracken|bracken|2604_med)	COMPLETED	0	2026-05-23 06:10:03.453	31m 45s	2m 7s	357.0%	33.5 GB	34.3 GB	47.6 GB	14.8 GB
22	ec/721bac	291	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_10000-sylph|2604_sma)	COMPLETED	0	2026-05-23 05:59:28.362	42m 40s	13s	30.2%	822.5 MB	1.6 GB	986.4 MB	1.9 KB
60	2b/61f2f8	330	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_med)	COMPLETED	0	2026-05-23 06:41:48.321	29.9s	0ms	90.5%	12.2 MB	18.1 MB	1.4 MB	1002.1 KB
42	ec/73054d	309	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_10000-motus|2604_med)	COMPLETED	0	2026-05-23 06:10:03.429	35m 50s	16m 6s	591.5%	10.4 GB	10.9 GB	22.1 GB	13 GB
59	b8/7c4fe0	329	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:BRACKEN_BRACKEN (benchmark_10000-bracken|2604_med)	COMPLETED	0	2026-05-23 06:41:48.300	6m 20s	282ms	89.4%	6.1 MB	9.3 MB	3 MB	763.8 KB
16	4b/8a8624	287	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_10000-diamond|2604_sma)	COMPLETED	0	2026-05-23 05:59:28.262	48m 40s	6m	570.2%	7.3 GB	10.3 GB	9.6 GB	427.7 MB
41	33/04274c	305	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_10000-sylph|2604_med)	COMPLETED	0	2026-05-23 06:10:03.317	38m 40s	32s	104.4%	1.1 GB	1.8 GB	3.8 GB	6.4 KB
61	66/184445	331	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_10000-sylph|2604_sma)	COMPLETED	0	2026-05-23 06:42:08.297	7m 5s	4s	266.3%	80.9 MB	7.6 GB	36.5 MB	1.6 KB
62	6d/862fe3	332	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_10000-sylph|2604_med)	COMPLETED	0	2026-05-23 06:48:43.326	40.1s	3s	275.1%	78.7 MB	7.6 GB	36.5 MB	6.2 KB
33	9e/eb9ac6	311	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_10000-diamond|2604_med)	COMPLETED	0	2026-05-23 06:10:03.476	1h 40s	22m 29s	731.9%	16.7 GB	21 GB	38.7 GB	20.2 GB
54	56/7c3f9e	324	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:BOWTIE2_ALIGN (2604_lar)	COMPLETED	0	2026-05-23 06:16:53.244	56m 30s	24m 39s	1459.0%	15.4 GB	18.6 GB	117.3 GB	117.8 GB
63	e7/705ffb	336	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_INDEX (2604_lar)	COMPLETED	0	2026-05-23 07:13:23.563	49.8s	28s	254.1%	21.4 MB	244.9 MB	4.4 GB	5 MB
75	ae/a4da3f	345	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_STATS (2604_lar)	COMPLETED	0	2026-05-23 07:14:13.375	2m 35s	2m 9s	149.8%	9.2 MB	222.2 MB	4.4 GB	117.6 KB
38	a1/bf727d	312	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_SEARCH (benchmark_10000-kmcp|2604_med)	COMPLETED	0	2026-05-23 06:10:03.500	1h 20m 10s	56m 53s	593.2%	8.9 GB	9.6 GB	2.9 GB	25.9 GB
65	ee/521c94	335	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_10000-sylph|2604_lar)	COMPLETED	0	2026-05-23 07:13:23.542	18m 15s	57s	103.8%	1.1 GB	1.8 GB	5.7 GB	7.5 KB
37	91/cc9b1e	304	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_10000-centrifuge|2604_med)	COMPLETED	0	2026-05-23 06:10:03.293	1h 46m 25s	1h 46m 10s	245.6%	11.1 GB	12.1 GB	39.7 GB	28.2 GB
78	dd/30d3e1	348	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_10000-centrifuge|2604_med)	COMPLETED	0	2026-05-23 07:56:28.483	1m 40s	1m 27s	100.1%	21 MB	25.8 MB	2.5 GB	1.8 MB
79	ce/452cc5	349	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_med)	COMPLETED	0	2026-05-23 07:58:08.466	35s	0ms	89.8%	11.4 MB	17.3 MB	1.4 MB	954.7 KB
67	ec/6b4459	338	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_10000-diamond|2604_lar)	COMPLETED	0	2026-05-23 07:13:23.607	1h 1m 5s	42m 45s	747.9%	16.8 GB	22.1 GB	74.2 GB	37.8 GB
73	60/fcf3d5	340	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_10000-motus|2604_lar)	COMPLETED	0	2026-05-23 07:13:23.648	1h 33m 15s	31m 58s	589.2%	16.4 GB	17 GB	36.3 GB	25.3 GB
70	ed/b6d175	342	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METAPHLAN_METAPHLAN (benchmark_10000-metaphlan|2604_lar)	COMPLETED	0	2026-05-23 07:13:23.691	1h 46m 10s	12m 49s	477.5%	29.2 GB	44.7 GB	40 GB	9.9 GB
77	cc/fcffc3	347	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_10000-sylph|2604_lar)	COMPLETED	0	2026-05-23 07:31:38.413	1h 28m 5s	2s	620.6%	68.1 MB	7.6 GB	36.5 MB	7.4 KB
68	e8/edf67a	337	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_SEARCH (benchmark_10000-kmcp|2604_lar)	COMPLETED	0	2026-05-23 07:13:23.586	2h 50m 40s	1h 49m 24s	593.7%	8.9 GB	9.6 GB	4.8 GB	52.5 GB
76	cf/ecef83	346	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_PROFILE (benchmark_10000-kmcp|2604_med)	COMPLETED	0	2026-05-23 07:30:13.454	3h 54m 6s	3h 27m 38s	329.5%	20.2 GB	20.8 GB	156 GB	2.3 MB
80	d7/6d6912	350	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_PROFILE (benchmark_10000-kmcp|2604_lar)	COMPLETED	0	2026-05-23 10:04:04.052	8h 56m 56s	7h 36m 15s	330.7%	21.2 GB	21.9 GB	315.4 GB	2.3 MB
66	b8/47ee64	333	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_CLASSIFY (benchmark_10000-ganon|2604_lar)	COMPLETED	0	2026-05-23 07:13:23.422	11h 56m 7s	8m 17s	689.8%	18.3 GB	27.2 GB	33.5 GB	10.7 GB
81	2b/a955de	351	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_REPORT (benchmark_10000-ganon|2604_lar)	COMPLETED	0	2026-05-23 19:09:30.147	14.9s	2.2s	614.9%	2.6 MB	4.3 MB	38 MB	1 MB
64	0f/38a407	334	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_10000-metacache|2604_lar)	COMPLETED	0	2026-05-23 07:13:23.520	11h 58m 36s	2m 18s	954.9%	32.6 GB	36.5 GB	32 GB	2.2 GB
71	f1/9bbdd6	339	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_10000-bracken|bracken|2604_lar)	COMPLETED	0	2026-05-23 07:13:23.628	12h 2m 26s	3m 35s	372.2%	35.9 GB	36.5 GB	61.7 GB	28.8 GB
82	08/a77310	353	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:BRACKEN_BRACKEN (benchmark_10000-bracken|2604_lar)	COMPLETED	0	2026-05-23 19:15:50.078	24.9s	287ms	90.7%	6.1 MB	9.3 MB	3 MB	799.9 KB
83	52/aadb2f	352	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_lar)	COMPLETED	0	2026-05-23 19:15:50.053	5m 50s	0ms	92.7%	8 MB	13.9 MB	1.5 MB	1 MB
69	a0/3cab46	343	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_10000-kaiju|2604_lar)	COMPLETED	0	2026-05-23 07:13:23.712	12h 10m 21s	7m 2s	1977.5%	11 GB	12.4 GB	14.4 GB	2 GB
85	52/468070	355	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_10000-kaiju|2604_lar)	COMPLETED	0	2026-05-23 19:23:45.086	1m 30s	31s	67.1%	604.3 MB	607.7 MB	2.4 GB	884.4 KB
84	b3/649fe3	354	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_10000-kaiju|2604_lar)	COMPLETED	0	2026-05-23 19:23:45.066	1m 30s	31s	69.0%	604.1 MB	607.7 MB	2.4 GB	413.1 KB
72	21/68e48d	341	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_10000-centrifuge|2604_lar)	COMPLETED	0	2026-05-23 07:13:23.669	13h 21m 22s	13h 20m 59s	137.8%	11.2 GB	12.1 GB	66.1 GB	54.7 GB
86	c5/31cebd	356	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_10000-centrifuge|2604_lar)	COMPLETED	0	2026-05-23 20:34:45.248	5m 35s	5m 9s	99.5%	22.1 MB	25.9 MB	4.5 GB	1.8 MB
87	de/5fc8fd	357	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_lar)	COMPLETED	0	2026-05-23 20:40:20.281	5s	0ms	93.1%	11 MB	15.9 MB	1.4 MB	988.4 KB
74	a4/8c9805	344	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKENUNIQ_PRELOADEDKRAKENUNIQ (benchmark_10000-krakenuniq|1)	COMPLETED	0	2026-05-23 07:13:23.735	14h 43m 37s	1h 21m 55s	107.6%	225.6 GB	231.8 GB	60.3 GB	57.2 GB
97	4a/4ad693	366	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:KRAKENTOOLS_COMBINEKREPORTS_KRAKEN (1)	COMPLETED	0	2026-05-23 21:57:00.685	9.7s	1s	92.0%	3.1 MB	5.4 MB	2.7 MB	1.1 MB
99	8c/c4116a	365	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:KRAKENTOOLS_COMBINEKREPORTS_CENTRIFUGE (1)	COMPLETED	0	2026-05-23 21:57:00.668	9.7s	1s	93.5%	13.4 MB	18.2 MB	2.6 MB	1007 KB
91	e2/1fc27b	361	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRONA_KTIMPORTTEXT (benchmark_10000-bracken)	COMPLETED	0	2026-05-23 21:57:00.609	29.8s	1.2s	110.8%	12.9 MB	25 MB	3.6 MB	1.8 MB
90	a1/8f2121	376	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRONA_KTIMPORTTEXT (benchmark_10000-centrifuge)	COMPLETED	0	2026-05-23 21:57:00.847	29.6s	1.3s	94.0%	12.2 MB	24.5 MB	3.5 MB	1.7 MB
95	a7/1669c3	362	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRONA_KTIMPORTTEXT (benchmark_10000-kaiju)	COMPLETED	0	2026-05-23 21:57:00.624	29.8s	1.1s	106.2%	13.2 MB	25.3 MB	2.8 MB	1.4 MB
94	3f/cac34c	375	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:MOTUS_MERGE (benchmark_10000-motus)	COMPLETED	0	2026-05-23 21:57:00.831	39.6s	1s	50.4%	13.5 MB	18.2 MB	11.7 MB	4.3 MB
98	98/bf1b65	360	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:GANON_TABLE (benchmark_10000-ganon)	COMPLETED	0	2026-05-23 21:57:00.588	44.8s	4.7s	145.1%	100.2 MB	1.9 GB	38.9 MB	341.2 KB
96	82/30de4c	363	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:SYLPHTAX_MERGE (benchmark_10000-sylph)	COMPLETED	0	2026-05-23 21:57:00.638	44.8s	4s	153.7%	77.9 MB	2 GB	36.5 MB	2.2 KB
89	d6/2a566c	358	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:BRACKEN_COMBINEBRACKENOUTPUTS (benchmark_10000-bracken)	COMPLETED	0	2026-05-23 21:57:00.548	49.9s	290ms	76.0%	14.4 MB	20.9 MB	1.3 MB	355.5 KB
101	37/dc63bf	371	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (kraken2|benchmark_10000-bracken-bracken)	COMPLETED	0	2026-05-23 21:57:00.767	1m 15s	19s	114.5%	2.3 GB	10.1 GB	528.5 MB	213.6 KB
