task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
31	57/dc525e	27439653	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (43_A47)	CACHED	0	2026-05-23 03:58:19.953	9m	8m 34s	134.4%	9.1 GB	9.3 GB	18.5 GB	346.2 MB
33	e0/c869c9	27440224	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (52_A48)	CACHED	0	2026-05-23 04:51:21.377	13m 59s	10m 55s	133.8%	3.3 GB	3.4 GB	23 GB	151 MB
35	99/0615fa	27439452	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (24_A46)	CACHED	0	2026-05-23 03:02:21.018	5m 58s	5m 11s	132.5%	543.5 MB	686.2 MB	10.6 GB	27.3 MB
27	31/069a79	27439622	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (35_A50)	CACHED	0	2026-05-23 03:46:21.339	14m 58s	14m	98.9%	17.9 MB	224.8 MB	14.7 GB	14.6 GB
34	73/3d23b9	27439451	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (24_A46)	CACHED	0	2026-05-23 03:02:20.876	10m 58s	10m 17s	97.5%	17.5 MB	224.4 MB	10.6 GB	10.5 GB
28	70/b7c4bf	27439652	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (43_A47)	CACHED	0	2026-05-23 03:58:19.854	19m	17m 11s	99.2%	19 MB	226.4 MB	18.5 GB	18.3 GB
26	e6/3b4b93	27439573	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (40_A49)	CACHED	0	2026-05-23 03:37:19.858	15m	12m 56s	99.5%	18.4 MB	224.7 MB	13.8 GB	13.6 GB
32	20/733d4d	27440463	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (52_A48)	CACHED	0	2026-05-23 05:05:20.183	23m	22m 1s	97.0%	17.7 MB	225.7 MB	23 GB	22.8 GB
36	3f/388808	27439665	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (35_A50)	CACHED	0	2026-05-23 04:01:20.732	8m 59s	8m 43s	120.4%	19.8 MB	244.9 MB	14.6 GB	15.7 GB
39	1a/260b46	27439635	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (40_A49)	CACHED	0	2026-05-23 03:52:19.847	9m	8m 21s	118.3%	17.9 MB	245 MB	13.6 GB	14.6 GB
