id,taxid,fasta_dna,fasta_aa
GCF_001755445.1,3426109,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001755445.1/GCF_001755445.1_ViralProj344490_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001755445.1/GCF_001755445.1_ViralProj344490_protein.faa
GCF_014353015.1,356302,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_014353015.1/GCF_014353015.1_ASM1435301v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_014353015.1/GCF_014353015.1_ASM1435301v1_protein.faa
GCF_020488415.1,3059704,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_020488415.1/GCF_020488415.1_ASM2048841v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_020488415.1/GCF_020488415.1_ASM2048841v1_protein.faa
GCF_035321705.1,76857,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_035321705.1/GCF_035321705.1_ASM3532170v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_035321705.1/GCF_035321705.1_ASM3532170v1_protein.faa
GCF_030378205.1,3049772,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_030378205.1/GCF_030378205.1_ASM3037820v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_030378205.1/GCF_030378205.1_ASM3037820v1_protein.faa
GCF_003726755.1,1519392,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003726755.1/GCF_003726755.1_ASM372675v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003726755.1/GCF_003726755.1_ASM372675v1_protein.faa
GCF_041434035.1,47759,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_041434035.1/GCF_041434035.1_ASM4143403v2_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_041434035.1/GCF_041434035.1_ASM4143403v2_protein.faa
GCF_001963215.1,1922687,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001963215.1/GCF_001963215.1_ViralProj361946_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001963215.1/GCF_001963215.1_ViralProj361946_protein.faa
GCF_009903625.1,1516059,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_009903625.1/GCF_009903625.1_ASM990362v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_009903625.1/GCF_009903625.1_ASM990362v1_protein.faa
GCF_007970665.1,496014,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_007970665.1/GCF_007970665.1_ASM797066v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_007970665.1/GCF_007970665.1_ASM797066v1_protein.faa
GCF_002625345.1,2734059,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002625345.1/GCF_002625345.1_ASM262534v2_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002625345.1/GCF_002625345.1_ASM262534v2_protein.faa
GCF_014084125.1,2705012,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_014084125.1/GCF_014084125.1_ASM1408412v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_014084125.1/GCF_014084125.1_ASM1408412v1_protein.faa
GCF_001465485.1,3433836,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001465485.1/GCF_001465485.1_ViralProj305432_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001465485.1/GCF_001465485.1_ViralProj305432_protein.faa
GCF_001967615.1,1923186,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001967615.1/GCF_001967615.1_ViralProj361669_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001967615.1/GCF_001967615.1_ViralProj361669_protein.faa
GCF_010092425.1,2698684,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_010092425.1/GCF_010092425.1_ASM1009242v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_010092425.1/GCF_010092425.1_ASM1009242v1_protein.faa
GCF_001925495.1,1922440,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001925495.1/GCF_001925495.1_ViralProj359255_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001925495.1/GCF_001925495.1_ViralProj359255_protein.faa
GCF_003201675.2,79601,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003201675.2/GCF_003201675.2_ASM320167v2_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003201675.2/GCF_003201675.2_ASM320167v2_protein.faa
GCF_045865985.1,3231512,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_045865985.1/GCF_045865985.1_ASM4586598v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_045865985.1/GCF_045865985.1_ASM4586598v1_protein.faa
GCF_000916435.1,1983107,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000916435.1/GCF_000916435.1_ViralProj240038_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000916435.1/GCF_000916435.1_ViralProj240038_protein.faa
GCF_027921395.1,3052544,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_027921395.1/GCF_027921395.1_ASM2792139v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_027921395.1/GCF_027921395.1_ASM2792139v1_protein.faa
GCF_001964135.1,1922753,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001964135.1/GCF_001964135.1_ViralProj362011_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001964135.1/GCF_001964135.1_ViralProj362011_protein.faa
GCF_000283895.2,380,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000283895.2/GCF_000283895.2_ASM28389v2_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000283895.2/GCF_000283895.2_ASM28389v2_protein.faa
GCF_001443905.1,548914,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001443905.1/GCF_001443905.1_ViralProj302027_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001443905.1/GCF_001443905.1_ViralProj302027_protein.faa
GCF_904848675.1,1177216,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_904848675.1/GCF_904848675.1_Pt_Alt_01_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_904848675.1/GCF_904848675.1_Pt_Alt_01_protein.faa
GCF_002215055.1,168471,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002215055.1/GCF_002215055.1_ASM221505v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002215055.1/GCF_002215055.1_ASM221505v1_protein.faa
GCF_000017305.1,131568,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000017305.1/GCF_000017305.1_ASM1730v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000017305.1/GCF_000017305.1_ASM1730v1_protein.faa
GCF_042850145.1,371601,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_042850145.1/GCF_042850145.1_ASM4285014v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_042850145.1/GCF_042850145.1_ASM4285014v1_protein.faa
GCF_964026365.1,3137182,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_964026365.1/GCF_964026365.1_bc2021_20240207_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_964026365.1/GCF_964026365.1_bc2021_20240207_protein.faa
GCF_004133145.1,2218588,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_004133145.1/GCF_004133145.1_ASM413314v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_004133145.1/GCF_004133145.1_ASM413314v1_protein.faa
GCF_018572935.1,2844656,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018572935.1/GCF_018572935.1_ASM1857293v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018572935.1/GCF_018572935.1_ASM1857293v1_protein.faa
GCF_003151025.1,1218493,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003151025.1/GCF_003151025.1_ASM315102v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003151025.1/GCF_003151025.1_ASM315102v1_protein.faa
GCF_043950245.1,3372850,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_043950245.1/GCF_043950245.1_ASM4395024v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_043950245.1/GCF_043950245.1_ASM4395024v1_protein.faa
GCF_050538705.1,2774969,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050538705.1/GCF_050538705.1_Ente_faec_DIV0908_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050538705.1/GCF_050538705.1_Ente_faec_DIV0908_protein.faa
GCF_030520085.1,586733,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_030520085.1/GCF_030520085.1_ASM3052008v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_030520085.1/GCF_030520085.1_ASM3052008v1_protein.faa
GCF_002934695.1,1636603,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002934695.1/GCF_002934695.1_ASM293469v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002934695.1/GCF_002934695.1_ASM293469v1_protein.faa
GCF_013086695.1,3052636,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_013086695.1/GCF_013086695.1_ASM1308669v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_013086695.1/GCF_013086695.1_ASM1308669v1_protein.faa
GCF_021432045.1,202956,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_021432045.1/GCF_021432045.1_ASM2143204v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_021432045.1/GCF_021432045.1_ASM2143204v1_protein.faa
GCF_003850245.1,2268461,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003850245.1/GCF_003850245.1_ASM385024v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003850245.1/GCF_003850245.1_ASM385024v1_protein.faa
GCF_964291045.1,3342349,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_964291045.1/GCF_964291045.1_RSOCI_Digiganteum_PALH_v1.0_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_964291045.1/GCF_964291045.1_RSOCI_Digiganteum_PALH_v1.0_protein.faa
GCF_049913175.1,3404052,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_049913175.1/GCF_049913175.1_ASM4991317v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_049913175.1/GCF_049913175.1_ASM4991317v1_protein.faa
GCF_049949215.1,3416668,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_049949215.1/GCF_049949215.1_Soil_isolate_Chryseobacterium_sp._genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_049949215.1/GCF_049949215.1_Soil_isolate_Chryseobacterium_sp._protein.faa
GCF_000908635.1,3429157,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000908635.1/GCF_000908635.1_ViralProj206492_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000908635.1/GCF_000908635.1_ViralProj206492_protein.faa
GCF_000851045.1,3429931,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000851045.1/GCF_000851045.1_ViralMultiSegProj14866_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000851045.1/GCF_000851045.1_ViralMultiSegProj14866_protein.faa
GCF_000025925.1,839,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000025925.1/GCF_000025925.1_ASM2592v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000025925.1/GCF_000025925.1_ASM2592v1_protein.faa
GCF_001500855.2,3430942,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001500855.2/GCF_001500855.2_ViralProj307802_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001500855.2/GCF_001500855.2_ViralProj307802_protein.faa
GCF_047553015.1,3397060,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047553015.1/GCF_047553015.1_Carnobacterium_sp28_v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047553015.1/GCF_047553015.1_Carnobacterium_sp28_v1_protein.faa
GCF_047124455.1,3096991,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047124455.1/GCF_047124455.1_ASM4712445v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047124455.1/GCF_047124455.1_ASM4712445v1_protein.faa
GCF_000861485.1,3240624,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000861485.1/GCF_000861485.1_ViralProj15353_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000861485.1/GCF_000861485.1_ViralProj15353_protein.faa
GCF_018595335.1,3048375,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018595335.1/GCF_018595335.1_ASM1859533v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018595335.1/GCF_018595335.1_ASM1859533v1_protein.faa
GCF_051473845.1,3133307,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_051473845.1/GCF_051473845.1_ASM5147384v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_051473845.1/GCF_051473845.1_ASM5147384v1_protein.faa
GCF_977014285.1,78544,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_977014285.1/GCF_977014285.1_Ri46_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_977014285.1/GCF_977014285.1_Ri46_protein.faa
GCF_047717845.1,3230993,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047717845.1/GCF_047717845.1_ASM4771784v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_047717845.1/GCF_047717845.1_ASM4771784v1_protein.faa
GCF_000855745.1,300180,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000855745.1/GCF_000855745.1_ViralMultiSegProj15036_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000855745.1/GCF_000855745.1_ViralMultiSegProj15036_protein.faa
GCF_964026385.1,3066251,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_964026385.1/GCF_964026385.1_icPolTere1.Rickettsia_sp_1.1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_964026385.1/GCF_964026385.1_icPolTere1.Rickettsia_sp_1.1_protein.faa
GCF_050500235.1,629747,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050500235.1/GCF_050500235.1_ASM5050023v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_050500235.1/GCF_050500235.1_ASM5050023v1_protein.faa
GCF_001963535.1,1922754,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001963535.1/GCF_001963535.1_ViralProj362010_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001963535.1/GCF_001963535.1_ViralProj362010_protein.faa
GCF_001444105.1,1897732,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001444105.1/GCF_001444105.1_ViralProj302026_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_001444105.1/GCF_001444105.1_ViralProj302026_protein.faa
GCF_000919775.1,3432554,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000919775.1/GCF_000919775.1_ViralProj244308_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000919775.1/GCF_000919775.1_ViralProj244308_protein.faa
GCF_002937285.1,2077303,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002937285.1/GCF_002937285.1_ASM293728v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002937285.1/GCF_002937285.1_ASM293728v1_protein.faa
GCF_000895115.1,1110702,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000895115.1/GCF_000895115.1_ViralProj80911_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_000895115.1/GCF_000895115.1_ViralProj80911_protein.faa
GCF_018572785.1,2845537,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018572785.1/GCF_018572785.1_ASM1857278v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_018572785.1/GCF_018572785.1_ASM1857278v1_protein.faa
GCF_055385985.1,3137792,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_055385985.1/GCF_055385985.1_ASM5538598v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_055385985.1/GCF_055385985.1_ASM5538598v1_protein.faa
GCF_038593355.1,2954573,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_038593355.1/GCF_038593355.1_PS01808_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_038593355.1/GCF_038593355.1_PS01808_protein.faa
GCF_009745315.1,2845388,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_009745315.1/GCF_009745315.1_ASM974531v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_009745315.1/GCF_009745315.1_ASM974531v1_protein.faa
GCF_013087015.1,3052217,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_013087015.1/GCF_013087015.1_ASM1308701v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_013087015.1/GCF_013087015.1_ASM1308701v1_protein.faa
GCF_004128975.1,3432712,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_004128975.1/GCF_004128975.1_ASM412897v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_004128975.1/GCF_004128975.1_ASM412897v1_protein.faa
GCF_003028985.1,3429094,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003028985.1/GCF_003028985.1_ASM302898v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_003028985.1/GCF_003028985.1_ASM302898v1_protein.faa
GCF_002828585.1,3240551,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002828585.1/GCF_002828585.1_ASM282858v1_genomic.fna,/ptmp/jfellowsy/projects/taxprofiler-createtaxdb-paper/benchmarking/ncbi_genomes/ncbi_dataset/data/GCF_002828585.1/GCF_002828585.1_ASM282858v1_protein.faa
