task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
6	2a/77b0ea	163	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (2604_lar)	COMPLETED	0	2026-05-20 07:48:04.163	15m 18s	8m 20s	198.5%	9.6 GB	40.3 GB	12.8 GB	3.8 MB
14	b9/789618	175	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:BOWTIE2_ALIGN (2604_med)	COMPLETED	0	2026-05-20 07:56:31.721	11m 35s	10m 13s	1467.3%	15 GB	17.9 GB	59 GB	57.9 GB
32	1e/57d352	193	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_INDEX (2604_med)	COMPLETED	0	2026-05-20 08:08:06.772	54.9s	17s	245.4%	19.2 MB	242.5 MB	2.5 GB	4.4 MB
43	05/910512	204	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_STATS (2604_med)	COMPLETED	0	2026-05-20 08:09:01.779	1m 10s	1m 3s	163.4%	9.2 MB	222.2 MB	2.5 GB	93.3 KB
17	72/f2ad9f	177	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_CLASSIFY (benchmark_20000-ganon|2604_sma)	COMPLETED	0	2026-05-20 07:57:46.777	14m 30s	8m 25s	28.1%	35.5 GB	44.3 GB	35.5 GB	204.9 MB
44	7b/bf97b8	205	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_REPORT (benchmark_20000-ganon|2604_sma)	COMPLETED	0	2026-05-20 08:12:16.777	25s	2.4s	582.8%	117.2 MB	7.5 GB	39.3 MB	1012.1 KB
31	c0/83b335	192	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREIL (2604_lar)	COMPLETED	0	2026-05-20 08:02:46.793	13m 30s	13m 7s	61.1%	11.3 MB	235.4 MB	17.7 GB	14.9 GB
46	ed/05622b	208	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_SET (all)	COMPLETED	0	2026-05-20 08:16:16.829	24.9s	1s	806.2%	2.6 MB	4.3 MB	6.3 MB	43.5 KB
45	04/849e26	206	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_CURVE (2604_lar)	COMPLETED	0	2026-05-20 08:16:16.785	25s	1s	777.6%	2.6 MB	83.3 MB	6.2 MB	28.4 KB
47	9e/ff200a	207	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREILCURVESR (all)	COMPLETED	0	2026-05-20 08:16:16.807	24.9s	1s	720.8%	22.3 MB	7.4 GB	6.4 MB	232.6 KB
19	94/74cee4	179	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_20000-centrifuge|2604_sma)	COMPLETED	0	2026-05-20 07:57:46.848	20m 45s	15m 19s	84.6%	21.6 GB	22.8 GB	22.2 GB	559.5 MB
21	67/03139e	183	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METAPHLAN_METAPHLAN (benchmark_20000-metaphlan|2604_sma)	COMPLETED	0	2026-05-20 07:57:46.940	20m 50s	8m 35s	113.8%	29.2 GB	44.7 GB	26.7 GB	1.3 GB
48	b8/81d758	209	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_20000-centrifuge|2604_sma)	COMPLETED	0	2026-05-20 08:18:31.813	9.9s	2s	102.1%	30.6 MB	35.2 MB	620.9 MB	2.7 MB
49	a0/865ddb	210	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_sma)	COMPLETED	0	2026-05-20 08:18:41.801	45s	0ms	85.7%	11.8 MB	17.7 MB	1.3 MB	1018.8 KB
25	64/64ce9e	186	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_20000-motus|2604_sma)	COMPLETED	0	2026-05-20 07:57:47.004	23m 10s	1m 22s	153.2%	3.5 GB	3.8 GB	6.6 GB	371.5 MB
29	96/02c2a8	190	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_COMPLEXITYFILTERING:BBMAP_BBDUK (2604_lar)	COMPLETED	0	2026-05-20 08:02:46.745	19m 55s	1m 22s	1160.9%	5.9 GB	44.5 GB	62.7 GB	62.4 GB
16	e1/3471aa	178	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_20000-kaiju|2604_sma)	COMPLETED	0	2026-05-20 07:57:46.825	25m 25s	4m 28s	53.1%	21.9 GB	23.3 GB	19.2 GB	18 MB
52	f9/a25491	213	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_20000-kaiju|2604_sma)	COMPLETED	0	2026-05-20 08:23:11.839	39.9s	11s	32.6%	603.1 MB	607.4 MB	480.8 MB	236.7 KB
51	29/9090d1	212	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_20000-kaiju|2604_sma)	COMPLETED	0	2026-05-20 08:23:11.817	40s	11s	33.1%	602.9 MB	607.4 MB	480.8 MB	109.3 KB
30	c6/3d7145	191	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:FASTQC_PROCESSED (2604_lar)	COMPLETED	0	2026-05-20 08:02:46.770	24m 20s	3m 57s	198.9%	9.1 GB	40.3 GB	5.6 GB	3.8 MB
22	31/062bf4	181	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_SEARCH (benchmark_20000-kmcp|2604_sma)	COMPLETED	0	2026-05-20 07:57:46.893	31m 50s	21m 25s	54.8%	17.6 GB	18.3 GB	63.9 MB	981 MB
20	5b/8b6e77	182	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_20000-metacache|2604_sma)	COMPLETED	0	2026-05-20 07:57:46.917	37m 35s	11m 57s	20.4%	55.5 GB	56.8 GB	50.6 GB	21.5 MB
23	02/3ba11b	180	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_20000-sylph|2604_sma)	COMPLETED	0	2026-05-20 07:57:46.869	38m 25s	26s	30.4%	1.9 GB	2.7 GB	1.9 GB	2.4 KB
53	08/00fb68	214	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_PROFILE (benchmark_20000-kmcp|2604_sma)	COMPLETED	0	2026-05-20 08:29:36.817	9m 35s	3m 46s	283.7%	3.4 GB	4.1 GB	6.2 GB	191.2 KB
18	aa/6a66fa	184	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_20000-diamond|2604_sma)	COMPLETED	0	2026-05-20 07:57:46.963	51m 30s	12m 24s	541.3%	7.5 GB	10.7 GB	18.9 GB	701 MB
24	79/296087	185	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_20000-bracken|bracken|2604_sma)	COMPLETED	0	2026-05-20 07:57:46.984	55m 15s	13m 26s	22.8%	58 GB	59.1 GB	57.9 GB	294 MB
56	9a/637dde	216	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_sma)	COMPLETED	0	2026-05-20 08:53:01.866	10s	0ms	92.1%	2.6 MB	5.4 MB	1.3 MB	1 MB
33	ad/6fb641	194	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_20000-metacache|2604_med)	COMPLETED	0	2026-05-20 08:08:06.797	50m 5s	5m 12s	315.8%	56.6 GB	60.5 GB	53.5 GB	1.2 GB
55	61/71e02c	217	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:BRACKEN_BRACKEN (benchmark_20000-bracken|2604_sma)	COMPLETED	0	2026-05-20 08:53:01.911	5m 35s	302ms	62.2%	6.1 MB	9.3 MB	4.3 MB	55.3 KB
40	d8/74592c	198	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METAPHLAN_METAPHLAN (benchmark_20000-metaphlan|2604_med)	COMPLETED	0	2026-05-20 08:08:06.908	53m 30s	11m 57s	334.9%	29.2 GB	44.7 GB	34.1 GB	5.9 GB
34	07/abdb73	196	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_20000-kaiju|2604_med)	COMPLETED	0	2026-05-20 08:08:06.848	54m 40s	4m 7s	1908.8%	21.9 GB	23.4 GB	22 GB	1 GB
57	6d/4db33f	218	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_20000-kaiju|2604_med)	COMPLETED	0	2026-05-20 09:02:46.898	25s	3s	95.8%	603.1 MB	607.7 MB	1.5 GB	1.2 MB
58	a9/c52356	219	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_20000-kaiju|2604_med)	COMPLETED	0	2026-05-20 09:02:46.920	24.9s	4s	100.1%	603.6 MB	607.8 MB	1.5 GB	581.1 KB
36	ef/8d7a5e	200	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_20000-bracken|bracken|2604_med)	COMPLETED	0	2026-05-20 08:08:06.961	1h 55s	6m 13s	137.1%	59.9 GB	60.6 GB	73.5 GB	14.9 GB
60	59/db239d	220	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_med)	COMPLETED	0	2026-05-20 09:09:01.905	5s	0ms	73.8%	12.7 MB	19.4 MB	1.9 MB	1.7 MB
59	da/f81117	221	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:BRACKEN_BRACKEN (benchmark_20000-bracken|2604_med)	COMPLETED	0	2026-05-20 09:09:01.925	6m 30s	413ms	97.3%	6.1 MB	9.3 MB	4.8 MB	1.3 MB
35	28/c8bfac	202	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_CLASSIFY (benchmark_20000-ganon|2604_med)	COMPLETED	0	2026-05-20 08:08:07.005	1h 7m 25s	6m 21s	813.0%	35.5 GB	44.4 GB	48.6 GB	10.5 GB
61	96/a120d9	222	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_REPORT (benchmark_20000-ganon|2604_med)	COMPLETED	0	2026-05-20 09:15:31.927	30s	3.3s	186.0%	94.5 MB	1.9 GB	39.5 MB	1.7 MB
37	65/ae0a02	195	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_20000-sylph|2604_med)	COMPLETED	0	2026-05-20 08:08:06.826	1h 8m	33s	107.5%	2 GB	2.8 GB	4.7 GB	8.8 KB
41	88/aa470c	203	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_20000-motus|2604_med)	COMPLETED	0	2026-05-20 08:08:07.025	1h 10m 5s	16m 31s	593.7%	10.4 GB	10.9 GB	22.1 GB	13 GB
54	a9/bee2eb	215	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_20000-sylph|2604_sma)	COMPLETED	0	2026-05-20 08:36:11.823	42m 15s	2s	385.7%	72.6 MB	7.6 GB	36.5 MB	2.1 KB
62	7b/34f246	223	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_20000-sylph|2604_med)	COMPLETED	0	2026-05-20 09:16:06.920	2m 25s	2s	392.6%	71.8 MB	7.6 GB	36.5 MB	8.6 KB
50	a1/d06f19	211	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:BOWTIE2_ALIGN (2604_lar)	COMPLETED	0	2026-05-20 08:22:41.814	1h 18m 5s	24m 33s	1463.3%	15.1 GB	18.6 GB	117.3 GB	117.8 GB
63	13/739092	224	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_INDEX (2604_lar)	COMPLETED	0	2026-05-20 09:40:46.995	45s	43s	199.8%	22.8 MB	244.9 MB	4.4 GB	5 MB
75	71/ab5ae0	236	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_STATS (2604_lar)	COMPLETED	0	2026-05-20 09:41:32.011	2m 55s	2m 36s	145.8%	10.2 MB	222.2 MB	4.4 GB	117.6 KB
38	62/72b5b6	199	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_20000-diamond|2604_med)	COMPLETED	0	2026-05-20 08:08:06.937	1h 49m 5s	41m 40s	754.0%	17.1 GB	21.5 GB	69 GB	32.6 GB
39	14/57d5cc	197	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_SEARCH (benchmark_20000-kmcp|2604_med)	COMPLETED	0	2026-05-20 08:08:06.880	2h 17m 5s	1h 35m 34s	596.9%	17.6 GB	18.3 GB	2.9 GB	50.3 GB
66	da/140fcd	225	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_20000-sylph|2604_lar)	COMPLETED	0	2026-05-20 09:40:47.026	45m 35s	1m 3s	106.1%	2 GB	2.8 GB	6.6 GB	9.4 KB
65	67/f480ce	226	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_20000-diamond|2604_lar)	COMPLETED	0	2026-05-20 09:40:47.205	2h 4m 40s	1h 18m 37s	762.0%	17.2 GB	22.6 GB	132.7 GB	60.7 GB
69	64/a0a60e	227	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METAPHLAN_METAPHLAN (benchmark_20000-metaphlan|2604_lar)	COMPLETED	0	2026-05-20 09:40:47.227	2h 18m 20s	13m 5s	470.3%	29.2 GB	44.7 GB	40 GB	9.9 GB
70	dd/d9cb57	231	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_20000-motus|2604_lar)	COMPLETED	0	2026-05-20 09:40:47.322	2h 49m 15s	30m 40s	593.9%	16.4 GB	17 GB	36.3 GB	25.3 GB
77	c8/9dcd30	238	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_20000-sylph|2604_lar)	COMPLETED	0	2026-05-20 10:26:22.076	2h 4m	2s	620.0%	72.2 MB	7.6 GB	36.5 MB	9.3 KB
42	f6/7c8c66	201	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_20000-centrifuge|2604_med)	COMPLETED	0	2026-05-20 08:08:06.984	6h 18m 36s	6h 14m 6s	132.9%	22.3 GB	22.9 GB	50.6 GB	28.3 GB
78	23/a033b2	239	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_20000-centrifuge|2604_med)	COMPLETED	0	2026-05-20 14:26:42.838	1m 55s	1m 42s	100.0%	31.1 MB	35.7 MB	2.8 GB	3.2 MB
79	c5/5b8e82	240	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_med)	COMPLETED	0	2026-05-20 14:28:37.715	20s	1s	74.4%	2.6 MB	5.4 MB	1.9 MB	1.7 MB
73	5f/f739eb	229	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_SEARCH (benchmark_20000-kmcp|2604_lar)	COMPLETED	0	2026-05-20 09:40:47.273	5h 12m 10s	3h 6m 53s	593.4%	17.6 GB	18.3 GB	4.8 GB	101.6 GB
68	8e/42d5df	233	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_20000-centrifuge|2604_lar)	COMPLETED	0	2026-05-20 09:40:47.365	11h 50m 46s	11h 34m 15s	133.0%	22.6 GB	23.5 GB	77 GB	55 GB
81	4b/79598e	242	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_20000-centrifuge|2604_lar)	COMPLETED	0	2026-05-20 21:31:33.707	3m 50s	3m 21s	100.2%	31.1 MB	35.8 MB	5 GB	3.3 MB
82	5e/190e0b	243	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_lar)	COMPLETED	0	2026-05-20 21:35:23.562	5s	1s	95.6%	11.8 MB	17.7 MB	1.9 MB	1.7 MB
76	17/916ee4	237	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_PROFILE (benchmark_20000-kmcp|2604_med)	COMPLETED	0	2026-05-20 10:25:12.083	15h 18m 17s	11h 16m 33s	321.3%	42.7 GB	43.4 GB	352.3 GB	4.1 MB
64	5d/6cf48c	228	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_CLASSIFY (benchmark_20000-ganon|2604_lar)	COMPLETED	0	2026-05-20 09:40:47.251	16h 15m 22s	12m 10s	839.4%	35.5 GB	44.3 GB	61.7 GB	21.7 GB
83	4b/926b6e	244	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_REPORT (benchmark_20000-ganon|2604_lar)	COMPLETED	0	2026-05-21 01:56:09.201	24.9s	2.5s	534.3%	123.4 MB	7.5 GB	39.5 MB	1.8 MB
67	ac/a597e8	230	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_20000-metacache|2604_lar)	COMPLETED	0	2026-05-20 09:40:47.296	16h 17m 52s	2m 9s	1242.1%	56.7 GB	60.5 GB	55.4 GB	2.3 GB
71	f3/210848	232	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_20000-kaiju|2604_lar)	COMPLETED	0	2026-05-20 09:40:47.344	16h 25m 52s	7m 37s	1965.7%	21.9 GB	23.3 GB	23.9 GB	2 GB
85	c8/af0e1c	246	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_20000-kaiju|2604_lar)	COMPLETED	0	2026-05-21 02:06:39.155	24.9s	4s	99.7%	603.2 MB	607.7 MB	2.4 GB	1.4 MB
84	a8/9647b4	245	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_20000-kaiju|2604_lar)	COMPLETED	0	2026-05-21 02:06:39.128	25s	5s	100.1%	603.5 MB	608 MB	2.4 GB	662.1 KB
72	e5/4caff5	234	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_20000-bracken|bracken|2604_lar)	COMPLETED	0	2026-05-20 09:40:47.386	16h 30m 42s	4m 29s	332.5%	61.2 GB	61.6 GB	87.7 GB	28.9 GB
86	59/c10744	248	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:BRACKEN_BRACKEN (benchmark_20000-bracken|2604_lar)	COMPLETED	0	2026-05-21 02:11:29.166	19.9s	397ms	96.4%	6.1 MB	9.3 MB	4.9 MB	1.4 MB
87	84/40b76e	247	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_lar)	COMPLETED	0	2026-05-21 02:11:29.143	20s	0ms	89.2%	12.2 MB	18.1 MB	2 MB	1.8 MB
80	5d/2e6407	241	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_PROFILE (benchmark_20000-kmcp|2604_lar)	COMPLETED	0	2026-05-20 14:52:57.800	1d 6h 50m 9s	1d 11m 5s	323.0%	66.7 GB	72.4 GB	711.5 GB	4.4 MB
74	43/048007	235	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKENUNIQ_PRELOADEDKRAKENUNIQ (benchmark_20000-krakenuniq|1)	COMPLETED	0	2026-05-20 09:40:47.412	1d 14h 10m 34s	2h 7m 58s	76.1%	410.9 GB	419 GB	60.3 GB	57.3 GB
99	22/45fd3c	251	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (centrifuge|benchmark_20000-centrifuge)	COMPLETED	0	2026-05-21 23:51:22.276	1m 20s	20s	109.3%	2.3 GB	10.1 GB	529.6 MB	325.9 KB
100	11/dd0fd3	258	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (motus|benchmark_20000-motus)	COMPLETED	0	2026-05-21 23:51:22.418	1m 19s	20s	122.9%	2.3 GB	10.1 GB	532.4 MB	3.4 KB
101	1b/cbeea4	253	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (kaiju|benchmark_20000-kaiju)	COMPLETED	0	2026-05-21 23:51:22.300	1m 20s	20s	103.8%	2.3 GB	10.1 GB	527.7 MB	108.8 KB
108	51/995455	269	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (krakenuniq|benchmark_20000-krakenuniq)	COMPLETED	0	2026-05-21 23:51:22.666	1m 19s	20s	107.5%	2.3 GB	10.1 GB	529.3 MB	224.3 KB
103	c0/d945b5	267	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (kmcp|benchmark_20000-kmcp)	COMPLETED	0	2026-05-21 23:51:22.624	1m 19s	20s	111.4%	2.3 GB	10.1 GB	535 MB	315.8 KB
107	b7/1caa90	255	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (bracken|benchmark_20000-bracken)	COMPLETED	0	2026-05-21 23:51:22.345	1m 19s	20s	105.4%	2.3 GB	10.1 GB	527.4 MB	165.9 KB
97	a5/5251b0	257	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (ganon|benchmark_20000-ganon)	COMPLETED	0	2026-05-21 23:51:22.395	1m 19s	20s	107.8%	2.3 GB	10.1 GB	530.9 MB	278.2 KB
98	f4/9a3cff	264	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (metaphlan|benchmark_20000-metaphlan)	FAILED	1	2026-05-21 23:51:22.555	1m 19s	1m 15s	-	-	-	-	-
104	a4/9b0915	260	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (diamond|benchmark_20000-diamond)	COMPLETED	0	2026-05-21 23:51:22.463	2m 29s	1m 33s	101.2%	17.8 GB	28.9 GB	3.6 GB	113.7 KB
106	4f/d46c13	252	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRONA_KTIMPORTTEXT (benchmark_20000-bracken)	COMPLETED	0	2026-05-21 23:51:22.289	7m	1.2s	98.1%	47.2 MB	60.1 MB	5.3 MB	2.8 MB
