task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	3a/73d0f2	46	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:SHORTREAD_FASTP:FASTP_PAIRED (2604_med)	COMPLETED	0	2026-05-11 15:20:39.853	7m 3s	2m 2s	806.5%	6.3 GB	7.3 GB	5.6 GB	3.2 GB
1	b7/212596	48	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:SHORTREAD_FASTP:FASTP_PAIRED (2604_sma)	COMPLETED	0	2026-05-11 15:20:39.908	7m 18s	12.3s	257.3%	5.6 GB	6.6 GB	242.7 MB	72.5 MB
2	b0/667acc	45	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (2604_sma)	COMPLETED	0	2026-05-11 15:20:39.826	7m 28s	9s	217.3%	3.6 GB	40.3 GB	194.4 MB	3.9 MB
10	50/721305	52	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_COMPLEXITYFILTERING:BBMAP_BBDUK (2604_sma)	COMPLETED	0	2026-05-11 15:27:58.141	24.9s	2.3s	590.1%	591.7 MB	42.1 GB	655.5 MB	649.1 MB
11	3b/9322e3	54	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:FASTQC_PROCESSED (2604_sma)	COMPLETED	0	2026-05-11 15:27:58.195	34.9s	5s	210.2%	1.2 GB	40.3 GB	83.8 MB	3.8 MB
8	6e/7e8e3b	49	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_COMPLEXITYFILTERING:BBMAP_BBDUK (2604_med)	COMPLETED	0	2026-05-11 15:27:44.390	1m 54s	1m 17s	750.8%	4.2 GB	44.4 GB	30.6 GB	30.5 GB
7	f9/3c1447	51	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:FASTQC_PROCESSED (2604_med)	COMPLETED	0	2026-05-11 15:27:44.722	2m 13s	2m 2s	199.2%	9.7 GB	40.3 GB	3.2 GB	4.2 MB
13	c8/ea00df	55	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:BOWTIE2_ALIGN (2604_sma)	COMPLETED	0	2026-05-11 15:28:23.145	2m 30s	56.6s	419.4%	4 GB	14.4 GB	4.6 GB	1.2 GB
4	bc/40f1c3	44	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (2604_med)	COMPLETED	0	2026-05-11 15:20:39.798	10m 23s	3m 3s	200.3%	9.7 GB	40.3 GB	5.5 GB	4.1 MB
9	e0/1911d5	50	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREIL (2604_med)	COMPLETED	0	2026-05-11 15:27:44.607	4m 23s	3m 32s	50.3%	9.6 MB	221.3 MB	8.7 GB	7 GB
15	c2/e84566	57	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_INDEX (2604_sma)	COMPLETED	0	2026-05-11 15:30:53.160	3m 20s	1s	142.2%	3.1 MB	4.3 MB	57.7 MB	1.8 MB
26	32/ba6cbf	68	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_CURVE (2604_med)	COMPLETED	0	2026-05-11 15:32:08.142	2m 25s	1s	369.0%	3.1 MB	4.3 MB	6.2 MB	28.1 KB
27	6c/79c79c	69	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_STATS (2604_sma)	COMPLETED	0	2026-05-11 15:34:13.163	29.9s	2s	153.5%	9.5 MB	222.2 MB	57.8 MB	110.6 KB
12	eb/7d9433	53	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREIL (2604_sma)	COMPLETED	0	2026-05-11 15:27:58.168	6m 45s	8s	139.2%	10.9 MB	221.4 MB	265.6 MB	150.8 MB
28	ca/f1ca9e	70	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_CURVE (2604_sma)	COMPLETED	0	2026-05-11 15:34:43.152	30s	1s	455.3%	3 MB	4.3 MB	6.2 MB	26.6 KB
5	00/96b9a1	47	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:SHORTREAD_FASTP:FASTP_PAIRED (2604_lar)	COMPLETED	0	2026-05-11 15:20:39.881	15m 3s	10m 7s	529.5%	80 GB	81.2 GB	12.8 GB	5.5 GB
6	5c/f376f3	43	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (2604_lar)	COMPLETED	0	2026-05-11 15:20:39.766	15m 13s	7m 54s	195.4%	9.4 GB	40.3 GB	12.8 GB	3.8 MB
14	ac/b5a1e4	56	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:BOWTIE2_ALIGN (2604_med)	COMPLETED	0	2026-05-11 15:29:38.142	11m 30s	10m 16s	1465.8%	15.1 GB	17.8 GB	59 GB	57.9 GB
32	6c/f20015	74	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_INDEX (2604_med)	COMPLETED	0	2026-05-11 15:41:08.221	34.9s	28s	186.6%	20.6 MB	242.5 MB	2.5 GB	4.4 MB
31	b2/5149b3	72	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREIL (2604_lar)	COMPLETED	0	2026-05-11 15:35:43.188	6m 40s	6m 8s	53.3%	9.6 MB	285.3 MB	17.7 GB	14.9 GB
44	d6/08d5e9	85	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_CURVE (2604_lar)	COMPLETED	0	2026-05-11 15:42:24.171	19s	1s	257.8%	3.1 MB	4.3 MB	6.2 MB	28.7 KB
46	87/70bdaa	87	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_SET (all)	COMPLETED	0	2026-05-11 15:42:24.218	18.9s	1s	185.7%	3.1 MB	4.3 MB	6.2 MB	43.3 KB
45	76/a39b36	86	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREILCURVESR (all)	COMPLETED	0	2026-05-11 15:42:24.196	19s	1s	191.7%	3.1 MB	4.3 MB	6.4 MB	232.4 KB
16	78/13c42e	59	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_30000-kaiju|2604_sma)	COMPLETED	0	2026-05-11 15:30:53.239	12m 40s	7m 19s	35.0%	32.6 GB	34 GB	28.5 GB	18 MB
43	ee/a6c647	84	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_STATS (2604_med)	COMPLETED	0	2026-05-11 15:41:44.170	1m 49s	1m 18s	150.6%	10.2 MB	222.2 MB	2.5 GB	93.3 KB
48	6b/ce354f	89	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_30000-kaiju|2604_sma)	COMPLETED	0	2026-05-11 15:43:34.198	34s	11s	61.5%	603.7 MB	607.4 MB	480.8 MB	228.4 KB
47	33/2b970b	88	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_30000-kaiju|2604_sma)	COMPLETED	0	2026-05-11 15:43:34.174	34s	11s	60.1%	604.2 MB	607.7 MB	480.8 MB	102 KB
20	6c/0af645	58	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_30000-metacache|2604_sma)	COMPLETED	0	2026-05-11 15:30:53.211	22m 5s	16m 57s	18.7%	76.7 GB	78 GB	71.5 GB	22.3 MB
19	58/71e840	60	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_CLASSIFY (benchmark_30000-ganon|2604_sma)	COMPLETED	0	2026-05-11 15:30:53.265	23m 20s	10m 9s	34.1%	50.2 GB	57.7 GB	51.1 GB	311.6 MB
49	16/2aa5e6	90	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_REPORT (benchmark_30000-ganon|2604_sma)	COMPLETED	0	2026-05-11 15:54:14.207	34s	2.7s	370.6%	121.3 MB	7.5 GB	40.6 MB	1.3 MB
36	98/ed15ab	75	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_30000-kaiju|2604_med)	COMPLETED	0	2026-05-11 15:41:08.244	17m 35s	4m 25s	1768.2%	32.6 GB	34 GB	31.4 GB	1 GB
51	a3/473b2f	92	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_30000-kaiju|2604_med)	COMPLETED	0	2026-05-11 15:58:44.237	54s	24s	20.5%	586.5 MB	590.8 MB	1.5 GB	1.4 MB
50	94/601e40	91	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_30000-kaiju|2604_med)	COMPLETED	0	2026-05-11 15:58:44.214	54s	24s	22.0%	586.5 MB	590.7 MB	1.5 GB	681.4 KB
24	b7/cd5787	61	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METAPHLAN_METAPHLAN (benchmark_30000-metaphlan|2604_sma)	COMPLETED	0	2026-05-11 15:30:53.293	32m 30s	8m 19s	114.2%	29.2 GB	44.7 GB	26.7 GB	1.3 GB
35	4c/2efd3d	79	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_30000-metacache|2604_med)	COMPLETED	0	2026-05-11 15:41:08.344	30m 40s	13m 5s	127.5%	77.8 GB	81.7 GB	74.4 GB	1.2 GB
23	12/58f4bc	64	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_30000-bracken|bracken|2604_sma)	COMPLETED	0	2026-05-11 15:30:53.379	41m 20s	18m 51s	17.0%	79.1 GB	80.1 GB	80.4 GB	295.9 MB
25	50/462b17	67	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|2604_sma)	FAILED	1	2026-05-11 15:30:53.462	41m 50s	30s	-	-	-	-	-
53	8f/73a4ae	93	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_sma)	COMPLETED	0	2026-05-11 16:12:14.249	44.1s	0ms	89.0%	12.2 MB	18.1 MB	1.4 MB	1.2 MB
29	cd/a1ac6b	71	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_COMPLEXITYFILTERING:BBMAP_BBDUK (2604_lar)	COMPLETED	0	2026-05-11 15:35:43.161	39m	1m 28s	1088.2%	6.9 GB	44.5 GB	62.7 GB	62.4 GB
