task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
34	77/782f1c	117	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|2604_lar)	CACHED	0	2026-05-12 03:51:02.858	1h 2m 35s	27m 58s	593.3%	16.4 GB	17 GB	36.3 GB	25.3 GB
49	18/da6f18	97	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|2604_sma)	CACHED	0	2026-05-12 03:22:04.862	30m 38s	1m 15s	168.0%	3.5 GB	3.9 GB	6.6 GB	371.5 MB
30	13/65ed66	112	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_SEARCH (benchmark_30000-kmcp|2604_lar)	CACHED	0	2026-05-12 03:51:02.739	4h 7m 25s	4h 4m 17s	528.5%	26.3 GB	27 GB	4.8 GB	148.6 GB
37	80/b93600	77	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_30000-sylph|2604_med)	CACHED	0	2026-05-11 15:41:08.291	1h 6m 20s	34s	110.3%	2.9 GB	3.7 GB	5.6 GB	11.1 KB
47	78/13c42e	59	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_30000-kaiju|2604_sma)	CACHED	0	2026-05-11 15:30:53.239	12m 40s	7m 19s	35.0%	32.6 GB	34 GB	28.5 GB	18 MB
50	54/ca603c	66	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_30000-centrifuge|2604_sma)	CACHED	0	2026-05-11 15:30:53.435	1h 17m 55s	25m 53s	88.2%	32.2 GB	33.4 GB	32.8 GB	561.8 MB
29	db/22a924	113	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_30000-diamond|2604_lar)	CACHED	0	2026-05-12 03:51:02.762	6h 56s	1h 51m 10s	743.5%	17.6 GB	23 GB	189.8 GB	83 GB
41	29/a59133	78	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_SEARCH (benchmark_30000-kmcp|2604_med)	CACHED	0	2026-05-11 15:41:08.317	2h 36m 25s	1h 58m 48s	575.6%	26.3 GB	27 GB	2.9 GB	73.4 GB
48	b7/cd5787	61	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METAPHLAN_METAPHLAN (benchmark_30000-metaphlan|2604_sma)	CACHED	0	2026-05-11 15:30:53.293	32m 30s	8m 19s	114.2%	29.2 GB	44.7 GB	26.7 GB	1.3 GB
54	58/71e840	60	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_CLASSIFY (benchmark_30000-ganon|2604_sma)	CACHED	0	2026-05-11 15:30:53.265	23m 20s	10m 9s	34.1%	50.2 GB	57.7 GB	51.1 GB	311.6 MB
43	96/a41edb	115	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_30000-bracken|bracken|2604_lar)	CACHED	0	2026-05-12 03:51:02.809	19h 7m 43s	21m 14s	78.9%	84.9 GB	85.4 GB	110.2 GB	29 GB
52	ee/a6c647	84	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_STATS (2604_med)	CACHED	0	2026-05-11 15:41:44.170	1m 49s	1m 18s	150.6%	10.2 MB	222.2 MB	2.5 GB	93.3 KB
58	64/dad8a0	123	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_REPORT (benchmark_30000-ganon|2604_lar)	CACHED	0	2026-05-12 22:37:06.352	8.9s	2.8s	371.2%	124.8 MB	7.5 GB	41 MB	2.4 MB
51	8b/986a05	119	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_STATS (2604_lar)	CACHED	0	2026-05-12 03:51:43.592	2m 34s	2m 8s	151.0%	9.2 MB	222.3 MB	4.4 GB	117.6 KB
57	13/462d4f	62	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_30000-sylph|2604_sma)	CACHED	0	2026-05-11 15:30:53.322	59m 25s	41s	28.3%	2.5 GB	3.2 GB	2.8 GB	3.1 KB
65	97/6b5c97	125	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_30000-kaiju|2604_lar)	CACHED	0	2026-05-12 22:40:56.361	29s	9s	65.9%	604.1 MB	608 MB	2.4 GB	1.6 MB
44	95/319dfc	81	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_30000-bracken|bracken|2604_med)	CACHED	0	2026-05-11 15:41:08.395	48m 25s	17m 19s	60.8%	83.4 GB	83.9 GB	96.1 GB	15 GB
55	0c/28e343	65	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_30000-diamond|2604_sma)	CACHED	0	2026-05-11 15:30:53.405	1h 15m 55s	17m 9s	571.9%	7.8 GB	11.1 GB	27.9 GB	967.9 MB
38	ae/33a43f	76	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_30000-diamond|2604_med)	CACHED	0	2026-05-11 15:41:08.269	1h 46m 35s	57m 24s	765.0%	17.4 GB	21.8 GB	98.6 GB	44.7 GB
67	ee/1b25be	94	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:BRACKEN_BRACKEN (benchmark_30000-bracken|2604_sma)	CACHED	0	2026-05-11 16:12:14.275	10m 19s	1s	29.4%	3.1 MB	4.6 MB	5.9 MB	56.1 KB
56	4c/2efd3d	79	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_30000-metacache|2604_med)	CACHED	0	2026-05-11 15:41:08.344	30m 40s	13m 5s	127.5%	77.8 GB	81.7 GB	74.4 GB	1.2 GB
62	6c/0af645	58	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_30000-metacache|2604_sma)	CACHED	0	2026-05-11 15:30:53.211	22m 5s	16m 57s	18.7%	76.7 GB	78 GB	71.5 GB	22.3 MB
64	a9/6311ba	124	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_30000-kaiju|2604_lar)	CACHED	0	2026-05-12 22:40:56.335	29s	11s	64.6%	603.2 MB	608 MB	2.4 GB	801.9 KB
28	7b/344deb	110	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_30000-sylph|2604_lar)	CACHED	0	2026-05-12 03:51:02.688	4h 9m 16s	1m 34s	75.0%	2.9 GB	3.7 GB	7.5 GB	12 KB
42	8a/c8a258	83	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METAPHLAN_METAPHLAN (benchmark_30000-metaphlan|2604_med)	CACHED	0	2026-05-11 15:41:08.449	1h 16m 40s	10m 56s	343.8%	29.2 GB	44.7 GB	34.1 GB	5.9 GB
66	8f/73a4ae	93	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_sma)	CACHED	0	2026-05-11 16:12:14.249	44.1s	0ms	89.0%	12.2 MB	18.1 MB	1.4 MB	1.2 MB
32	5a/9977b3	108	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_30000-metacache|2604_lar)	CACHED	0	2026-05-12 03:51:02.641	18h 33m 32s	18m 23s	168.4%	77.8 GB	81.7 GB	76.3 GB	2.4 GB
68	5a/2b2bd0	101	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_30000-sylph|2604_med)	CACHED	0	2026-05-12 03:22:04.947	31m 23s	2s	598.7%	70.5 MB	7.6 GB	36.5 MB	11 KB
63	6c/79c79c	69	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_STATS (2604_sma)	CACHED	0	2026-05-11 15:34:13.163	29.9s	2s	153.5%	9.5 MB	222.2 MB	57.8 MB	110.6 KB
73	9c/29e15f	102	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_30000-sylph|2604_sma)	CACHED	0	2026-05-12 03:22:04.974	31m 38s	2s	607.7%	72.6 MB	7.6 GB	36.5 MB	2.9 KB
59	94/601e40	91	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_30000-kaiju|2604_med)	CACHED	0	2026-05-11 15:58:44.214	54s	24s	22.0%	586.5 MB	590.7 MB	1.5 GB	681.4 KB
60	63/e26175	118	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKENUNIQ_PRELOADEDKRAKENUNIQ (benchmark_30000-krakenuniq|1)	CACHED	0	2026-05-12 03:51:02.883	18h 14m 52s	2h 34m 16s	51.2%	573.6 GB	581.2 GB	60.3 GB	57.5 GB
74	cb/241f95	100	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:BRACKEN_BRACKEN (benchmark_30000-bracken|2604_med)	CACHED	0	2026-05-12 03:22:04.924	4m 53s	851ms	66.8%	6.1 MB	9.3 MB	6.8 MB	1.7 MB
61	a3/473b2f	92	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_30000-kaiju|2604_med)	CACHED	0	2026-05-11 15:58:44.237	54s	24s	20.5%	586.5 MB	590.8 MB	1.5 GB	1.4 MB
69	4a/9a4838	103	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_PROFILE (benchmark_30000-kmcp|2604_sma)	CACHED	0	2026-05-12 03:22:05.000	9m 33s	4m 37s	281.9%	3.7 GB	4.5 GB	8.9 GB	49.6 KB
75	65/3aac46	106	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_med)	CACHED	0	2026-05-12 03:22:05.062	5m 47s	0ms	92.3%	12.9 MB	17.9 MB	2.3 MB	2.3 MB
31	c9/6a1bd6	116	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METAPHLAN_METAPHLAN (benchmark_30000-metaphlan|2604_lar)	CACHED	0	2026-05-12 03:51:02.834	34m 20s	15m 19s	416.2%	29.2 GB	44.7 GB	40 GB	9.9 GB
71	33/2b970b	88	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_30000-kaiju|2604_sma)	CACHED	0	2026-05-11 15:43:34.174	34s	11s	60.1%	604.2 MB	607.7 MB	480.8 MB	102 KB
78	46/f176f7	126	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_lar)	CACHED	0	2026-05-12 22:58:46.373	29s	1s	92.0%	12.2 MB	18.1 MB	2.4 MB	2.4 MB
72	6b/ce354f	89	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_30000-kaiju|2604_sma)	CACHED	0	2026-05-11 15:43:34.198	34s	11s	61.5%	603.7 MB	607.4 MB	480.8 MB	228.4 KB
53	a1/22b62b	80	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_CLASSIFY (benchmark_30000-ganon|2604_med)	CACHED	0	2026-05-11 15:41:08.370	40m 55s	10m 14s	760.1%	51.1 GB	59.8 GB	69.5 GB	15.9 GB
76	16/2aa5e6	90	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_REPORT (benchmark_30000-ganon|2604_sma)	CACHED	0	2026-05-11 15:54:14.207	34s	2.7s	370.6%	121.3 MB	7.5 GB	40.6 MB	1.3 MB
80	30/ecafc0	105	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_30000-centrifuge|2604_sma)	CACHED	0	2026-05-12 03:22:05.040	5m 57s	6s	98.3%	46.1 MB	52.1 MB	870.5 MB	3.7 MB
77	63/93c034	99	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_PROFILE (benchmark_30000-kmcp|2604_med)	CACHED	0	2026-05-12 03:22:04.903	13h 6m 59s	13h 2m 28s	310.0%	77 GB	79.3 GB	440.6 GB	5.6 MB
81	75/a9eb1c	121	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_30000-sylph|2604_lar)	CACHED	0	2026-05-12 08:00:19.230	1h 51m 54s	2s	700.0%	72.6 MB	7.6 GB	36.5 MB	11.9 KB
82	dc/d8ea38	104	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_REPORT (benchmark_30000-ganon|2604_med)	CACHED	0	2026-05-12 03:22:05.022	5m 57s	4s	163.4%	142.6 MB	1.9 GB	40.9 MB	2.3 MB
83	ce/359cdb	107	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (2604_sma)	CACHED	0	2026-05-12 03:28:02.534	15s	0ms	90.7%	11.4 MB	17.1 MB	1.5 MB	1.2 MB
79	60/e250c2	130	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:BRACKEN_BRACKEN (benchmark_30000-bracken|2604_lar)	COMPLETED	0	2026-05-13 05:31:05.507	7h 59m 19s	764ms	77.0%	6.1 MB	9.3 MB	6.9 MB	1.8 MB
70	a1/979fa2	129	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_PROFILE (benchmark_30000-kmcp|2604_lar)	FAILED	140	2026-05-13 05:31:05.488	7h 59m 19s	7h 59m 16s	-	-	-	-	-
40	c3/af4b94	128	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_30000-centrifuge|2604_med)	FAILED	140	2026-05-13 05:31:05.468	15h 59m 25s	15h 59m 22s	-	-	-	-	-
84	94/18f8f9	131	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_PROFILE (benchmark_30000-kmcp|2604_lar)	FAILED	140	2026-05-13 13:30:25.268	15h 59m 41s	15h 59m 37s	-	-	-	-	-
33	90/495723	132	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_30000-centrifuge|2604_lar)	ABORTED	-	2026-05-13 21:30:30.260	-	-	-	-	-	-	-
