task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
4	59/c47a0f	26840901	NFCORE_CREATETAXDB:CREATETAXDB:SYLPH_SKETCHGENOMES (benchmark_5000)	COMPLETED	0	2026-05-03 05:56:09.219	1m 31s	16s	421.1%	850.8 MB	1021.3 MB	11.4 GB	451.7 MB
2	2b/4ba4e6	26840906	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:FIND_CONCATENATE_AA (benchmark_5000)	COMPLETED	0	2026-05-03 05:56:19.350	3m 21s	2m 2s	14.9%	15.4 MB	40.7 MB	4.1 GB	4 GB
6	a9/0e29ad	26840902	NFCORE_CREATETAXDB:CREATETAXDB:KMCP_CREATE:KMCP_COMPUTE (benchmark_5000)	COMPLETED	0	2026-05-03 05:56:11.756	3m 29s	1m 8s	3395.8%	15.4 GB	16.1 GB	11.4 GB	68.2 GB
5	be/982df9	26840908	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:FIND_CONCATENATE_DNA (benchmark_5000)	COMPLETED	0	2026-05-03 05:56:21.409	3m 19s	1m 58s	17.4%	16.5 MB	40.7 MB	11.5 GB	11.4 GB
8	48/ba7015	26840910	NFCORE_CREATETAXDB:CREATETAXDB:GANON_BUILDCUSTOM (benchmark_5000)	COMPLETED	0	2026-05-03 05:56:23.101	4m 17s	3m 26s	515.9%	13.1 GB	16.6 GB	36.5 GB	21.7 GB
1	18/b11b64	26840903	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:SEQKIT_BATCHRENAME (benchmark_5000)	COMPLETED	0	2026-05-03 05:56:14.246	4m 26s	3m 38s	111.7%	81 MB	1.3 GB	4.1 GB	3.4 GB
13	06/de38d7	26840937	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:FIND_CONCATENATE_AA_KAIJU (benchmark_5000)	COMPLETED	0	2026-05-03 06:00:57.707	2m 43s	1m 28s	17.4%	11.3 MB	40.7 MB	3.4 GB	3.4 GB
10	46/c91413	26840934	NFCORE_CREATETAXDB:CREATETAXDB:KMCP_CREATE:KMCP_INDEX (benchmark_5000)	COMPLETED	0	2026-05-03 05:59:40.880	5m	4m 49s	447.2%	4.7 GB	5.5 GB	68.2 GB	5.6 GB
3	65/7a8657	26840904	NFCORE_CREATETAXDB:CREATETAXDB:METACACHE_BUILD (benchmark_5000)	COMPLETED	0	2026-05-03 05:56:16.816	13m 24s	11m 27s	141.3%	28.2 GB	28.6 GB	24.4 GB	14.3 GB
9	ee/9429f8	26840933	NFCORE_CREATETAXDB:CREATETAXDB:DIAMOND_MAKEDB (benchmark_5000)	COMPLETED	0	2026-05-03 05:59:40.687	11m	10m 38s	161.7%	3.2 GB	5.3 GB	52.7 GB	25.5 GB
11	de/6eb719	26840935	NFCORE_CREATETAXDB:CREATETAXDB:FASTA_BUILD_ADD_KRAKEN2_BRACKEN:KRAKEN2_ADD (benchmark_5000)	COMPLETED	0	2026-05-03 05:59:40.990	11m 59s	10m 59s	103.1%	75 MB	99.8 MB	51.6 GB	40.2 GB
14	f7/32452c	26840941	NFCORE_CREATETAXDB:CREATETAXDB:KAIJU_MKFMI (benchmark_5000)	COMPLETED	0	2026-05-03 06:03:40.648	9m	7m 40s	351.1%	10 GB	12.4 GB	7.3 GB	8.4 GB
12	f4/90db9a	26840936	NFCORE_CREATETAXDB:CREATETAXDB:CENTRIFUGE_BUILD (benchmark_5000)	COMPLETED	0	2026-05-03 05:59:41.117	55m 59s	55m 12s	551.5%	167.9 GB	180.7 GB	119.6 GB	95.6 GB
15	3f/fc414a	26840984	NFCORE_CREATETAXDB:CREATETAXDB:FASTA_BUILD_ADD_KRAKEN2_BRACKEN:KRAKEN2_BUILD (benchmark_5000)	COMPLETED	0	2026-05-03 06:11:42.402	55m 58s	54m 8s	3147.1%	42.8 GB	47.1 GB	52.3 GB	39.8 GB
16	57/e1f128	26842734	NFCORE_CREATETAXDB:CREATETAXDB:FASTA_BUILD_ADD_KRAKEN2_BRACKEN:BRACKEN_BUILD (benchmark_5000)	COMPLETED	0	2026-05-03 07:07:40.819	7m	6m 1s	809.5%	57.1 GB	59.1 GB	34.4 GB	3.3 GB
7	00/376bfa	26840900	NFCORE_CREATETAXDB:CREATETAXDB:KRAKENUNIQ_BUILD (benchmark_5000)	COMPLETED	0	2026-05-03 05:56:06.720	2h 52m 34s	2h 51m 23s	561.5%	144.4 GB	152.4 GB	327.9 GB	391.9 GB
17	67/6dbc3a	26844653	NFCORE_CREATETAXDB:CREATETAXDB:MULTIQC (createtaxdb)	COMPLETED	0	2026-05-03 08:48:41.163	1m 59s	9.3s	41.9%	201.5 MB	1.3 GB	60.3 MB	4.4 MB
