task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	93/b15770	25705954	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:FIND_CONCATENATE_AA (benchmark)	COMPLETED	0	2026-03-26 05:32:32.061	10m 8s	3m 51s	16.5%	13.2 MB	40.7 MB	8.3 GB	8.3 GB
1	93/a8be4e	25705953	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:SEQKIT_BATCHRENAME (benchmark)	COMPLETED	0	2026-03-26 05:32:28.905	11m 11s	9m 49s	99.2%	82.2 MB	1.3 GB	8.3 GB	6.9 GB
5	12/8be8e5	25705955	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:FIND_CONCATENATE_DNA (benchmark)	COMPLETED	0	2026-03-26 05:32:35.272	12m 5s	6m 35s	12.8%	19.4 MB	40.7 MB	23.5 GB	23.4 GB
9	c5/96569b	25706043	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:FIND_CONCATENATE_AA_KAIJU (benchmark)	COMPLETED	0	2026-03-26 05:43:46.745	4m 53s	3m 13s	17.9%	14.9 MB	40.7 MB	6.9 GB	6.9 GB
4	b1/e4e5c4	25705951	NFCORE_CREATETAXDB:CREATETAXDB:SYLPH_SKETCHGENOMES (benchmark)	COMPLETED	0	2026-03-26 05:32:20.886	17m 19s	31s	405.8%	1.3 GB	1.6 GB	23.4 GB	924.3 MB
3	17/d0be42	25705950	NFCORE_CREATETAXDB:CREATETAXDB:METACACHE_BUILD (benchmark)	COMPLETED	0	2026-03-26 05:32:16.892	18m 23s	16m 46s	156.8%	43.4 GB	43.9 GB	23.9 GB	27.2 GB
8	14/ea75b9	25706042	NFCORE_CREATETAXDB:CREATETAXDB:DIAMOND_MAKEDB (benchmark)	COMPLETED	0	2026-03-26 05:42:40.309	17m	12m 32s	180.3%	3.7 GB	6 GB	57.2 GB	30.2 GB
7	45/f6e277	25705956	NFCORE_CREATETAXDB:CREATETAXDB:GANON_BUILDCUSTOM (benchmark)	COMPLETED	0	2026-03-26 05:32:38.387	27m 2s	8m 15s	463.5%	23.3 GB	26.5 GB	74.1 GB	43.2 GB
12	77/f463c9	25706050	NFCORE_CREATETAXDB:CREATETAXDB:FASTA_BUILD_ADD_KRAKEN2_BRACKEN:KRAKEN2_ADD (benchmark)	COMPLETED	0	2026-03-26 05:44:40.069	29m	22m 34s	103.2%	85.8 MB	103.8 MB	99.7 GB	76.2 GB
13	3c/712211	25706059	NFCORE_CREATETAXDB:CREATETAXDB:KAIJU_MKFMI (benchmark)	COMPLETED	0	2026-03-26 05:48:40.150	29m	16m 26s	436.4%	19.7 GB	24.2 GB	15.2 GB	17.7 GB
14	31/5ab7f3	25706079	NFCORE_CREATETAXDB:CREATETAXDB:FASTA_BUILD_ADD_KRAKEN2_BRACKEN:KRAKEN2_BUILD (benchmark)	COMPLETED	0	2026-03-26 06:13:40.528	1h 56m	1h 55m 32s	6714.0%	57.6 GB	65.3 GB	100.4 GB	78.6 GB
15	6d/326dbf	25706718	NFCORE_CREATETAXDB:CREATETAXDB:FASTA_BUILD_ADD_KRAKEN2_BRACKEN:BRACKEN_BUILD (benchmark)	COMPLETED	0	2026-03-26 08:09:40.713	9m	8m 29s	1458.8%	63 GB	66.6 GB	61.2 GB	8.2 GB
10	c6/9ee962	25706051	NFCORE_CREATETAXDB:CREATETAXDB:KMCP_CREATE:KMCP_COMPUTE (benchmark)	COMPLETED	0	2026-03-26 05:44:40.181	7h 41m 1s	34m 28s	325.5%	615.2 MB	1.6 GB	23.4 GB	140.3 GB
16	43/ea21e8	25710459	NFCORE_CREATETAXDB:CREATETAXDB:KMCP_CREATE:KMCP_INDEX (benchmark)	COMPLETED	0	2026-03-26 13:25:41.787	13m	11m 4s	370.9%	10.4 GB	11.2 GB	140.3 GB	13.8 GB
11	0a/5746e6	25706052	NFCORE_CREATETAXDB:CREATETAXDB:CENTRIFUGE_BUILD (benchmark)	COMPLETED	0	2026-03-26 05:44:40.308	8h 45m 1s	1h 38m 43s	747.8%	234.6 GB	335.5 GB	238.3 GB	195.8 GB
6	53/10c724	25705952	NFCORE_CREATETAXDB:CREATETAXDB:KRAKENUNIQ_BUILD (benchmark)	COMPLETED	0	2026-03-26 05:32:24.939	12h 41m 17s	5h 21m 35s	408.5%	242.5 GB	250.8 GB	625.5 GB	749.8 GB
17	23/ec55e5	25714291	NFCORE_CREATETAXDB:CREATETAXDB:MULTIQC	COMPLETED	0	2026-03-26 18:13:42.603	59.1s	9.2s	40.7%	166.1 MB	1004.9 MB	71.1 MB	17.1 MB
