task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	4b/b10f29	27386091	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (24_A46)	COMPLETED	0	2026-05-21 11:13:07.831	15m 55s	14m 15s	99.9%	5.7 GB	40.2 GB	11.3 GB	2 MB
3	fb/3be4a5	27386096	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (35_A50)	COMPLETED	0	2026-05-21 11:13:08.526	21m 54s	19m 53s	100.0%	5.5 GB	40.2 GB	15.7 GB	2.3 MB
6	61/d909ca	27386100	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (40_A49)	COMPLETED	0	2026-05-21 11:13:09.008	22m 54s	18m 29s	100.0%	4.8 GB	40.2 GB	14.8 GB	2 MB
8	1c/cb64cc	27386097	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (43_A47)	COMPLETED	0	2026-05-21 11:13:08.650	27m 54s	25m 34s	100.2%	6.5 GB	40.2 GB	19.6 GB	2.3 MB
9	5f/1045d6	27386098	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (52_A48)	COMPLETED	0	2026-05-21 11:13:08.768	36m 54s	32m 40s	100.5%	5.7 GB	40.2 GB	24.5 GB	2.3 MB
2	c1/c83d4d	27386092	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (24_A46)	COMPLETED	0	2026-05-21 11:13:08.009	17h 21m	2h 11m 11s	419.2%	41.5 GB	43.1 GB	46.8 GB	35.5 GB
5	c8/1e036e	27386099	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (40_A49)	COMPLETED	0	2026-05-21 11:13:08.891	17h 50m 59s	2h 30m	465.7%	56.1 GB	57.6 GB	61.5 GB	46.6 GB
4	d6/427413	27386095	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (35_A50)	COMPLETED	0	2026-05-21 11:13:08.416	17h 57m 59s	2h 37m 17s	460.2%	58.3 GB	59.9 GB	65.3 GB	49.5 GB
11	4a/109b1b	27412904	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (24_A46)	COMPLETED	0	2026-05-22 04:34:08.308	59m 59s	58m 55s	99.8%	32.1 MB	60 MB	11.2 GB	11.1 GB
15	bf/a46643	27414885	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (24_A46)	COMPLETED	0	2026-05-22 05:34:08.129	8m	6m 53s	810.9%	18.7 GB	20.6 GB	52.2 GB	44.5 GB
14	b0/e8e90c	27414884	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (24_A46)	COMPLETED	0	2026-05-22 05:34:07.995	14m	13m 45s	99.7%	3.9 GB	40.2 GB	11.1 GB	2 MB
17	72/cb0d2c	27415077	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (24_A46)	COMPLETED	0	2026-05-22 05:42:08.404	5m 59s	5m 35s	130.3%	544.3 MB	686.2 MB	10.6 GB	27.3 MB
7	4a/223f0e	27386093	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (43_A47)	COMPLETED	0	2026-05-21 11:13:08.163	18h 37m	3h 19m 47s	491.8%	72.4 GB	74 GB	81.5 GB	61.7 GB
16	d3/b28b28	27415078	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (24_A46)	COMPLETED	0	2026-05-22 05:42:08.524	10m 59s	10m 29s	95.8%	17.3 MB	224.4 MB	10.6 GB	10.5 GB
19	8f/897bcb	27415371	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (24_A46)	COMPLETED	0	2026-05-22 05:53:08.044	7m	6m 26s	119.9%	17.9 MB	245.2 MB	10.5 GB	11.3 GB
22	5d/e58a8c	27415571	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_1000-metacache|24_A46)	COMPLETED	0	2026-05-22 06:00:08.302	5m	3m 15s	1235.7%	6.2 GB	15.1 GB	14.7 GB	71.8 MB
23	99/23f2d2	27415572	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_1000-sylph|24_A46)	COMPLETED	0	2026-05-22 06:00:08.490	4m 59s	2m 43s	100.2%	1.7 GB	3.6 GB	11.4 GB	1.4 KB
28	3f/47c8fd	27415729	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_1000-sylph|24_A46)	COMPLETED	0	2026-05-22 06:05:08.103	59.8s	8s	80.5%	68 MB	1.7 GB	36.6 MB	1.1 KB
24	b3/de0ef0	27415574	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_1000-centrifuge|24_A46)	COMPLETED	0	2026-05-22 06:00:08.695	13m 59s	9m	2944.1%	1.5 GB	3 GB	24.8 GB	137.3 MB
29	bd/0b79c3	27415950	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_1000-centrifuge|24_A46)	COMPLETED	0	2026-05-22 06:14:08.665	1m 59s	14s	93.4%	9 MB	16.1 MB	186.8 MB	291.2 KB
30	20/18b7d0	27415994	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (24_A46)	COMPLETED	0	2026-05-22 06:16:08.195	59.9s	1s	23.7%	6.8 MB	16.3 MB	1.6 MB	151.4 KB
27	6b/c793b5	27415576	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_1000-kraken2|kraken2|24_A46)	COMPLETED	0	2026-05-22 06:00:08.923	19m 59s	5m 21s	411.9%	23.7 GB	24.7 GB	40.7 GB	759.7 MB
31	09/17b331	27416134	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (24_A46)	COMPLETED	0	2026-05-22 06:20:08.227	59.8s	0ms	54.9%	2.2 MB	5.4 MB	1.9 MB	548.2 KB
20	3f/f20cc7	27415575	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_1000-kaiju|24_A46)	COMPLETED	0	2026-05-22 06:00:08.801	24m 59s	18m 42s	3021.6%	1.2 GB	3.2 GB	12.4 GB	57.2 MB
12	dc/13374c	27413606	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (40_A49)	COMPLETED	0	2026-05-22 05:04:08.027	1h 22m	1h 16m 13s	99.8%	45.8 MB	60.2 MB	14.7 GB	14.4 GB
32	84/df49eb	27416268	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_1000-kaiju|24_A46)	COMPLETED	0	2026-05-22 06:25:08.233	59.8s	4s	92.7%	601.6 MB	607.4 MB	520 MB	50.6 KB
