task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	bd/30256e	27174182	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (24_A46)	COMPLETED	0	2026-05-13 11:01:23.923	16m 52s	14m 10s	100.0%	5.5 GB	40.2 GB	11.3 GB	2 MB
4	79/78f84c	27174179	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (35_A50)	COMPLETED	0	2026-05-13 11:01:21.462	22m 54s	19m 42s	100.1%	5.3 GB	40.2 GB	15.7 GB	2.3 MB
8	9d/893465	27174181	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (43_A47)	COMPLETED	0	2026-05-13 11:01:21.768	28m 54s	26m 24s	100.0%	6.4 GB	40.2 GB	19.6 GB	2.3 MB
7	ec/cfcc34	27174183	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (43_A47)	FAILED	-	2026-05-13 11:01:24.178	31m 52s	21m	-	-	-	-	-
9	7c/1625a1	27174180	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (52_A48)	COMPLETED	0	2026-05-13 11:01:21.598	33m 55s	31m 4s	100.1%	6.5 GB	40.2 GB	24.5 GB	2.3 MB
1	56/355225	27174184	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (24_A46)	FAILED	-	2026-05-13 11:01:24.295	34m 52s	18m 1s	-	-	-	-	-
6	ec/7db009	27174186	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (40_A49)	COMPLETED	0	2026-05-13 11:01:26.254	35m 50s	18m 15s	100.1%	4.6 GB	40.2 GB	14.8 GB	2 MB
10	e9/8ef61c	27174187	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (52_A48)	FAILED	-	2026-05-13 11:01:26.383	41m 50s	21m 1s	-	-	-	-	-
3	3e/181ab7	27174188	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (35_A50)	FAILED	-	2026-05-13 11:01:26.499	41m 50s	20m 1s	-	-	-	-	-
5	5c/77f951	27174189	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (40_A49)	FAILED	-	2026-05-13 11:01:26.617	41m 50s	19m 1s	-	-	-	-	-
