task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	46/34ae84	27387431	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (24_A46)	COMPLETED	0	2026-05-21 11:58:56.203	25m 58s	14m 39s	100.0%	3.9 GB	40.2 GB	11.3 GB	2 MB
3	eb/82b0ab	27387424	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (35_A50)	COMPLETED	0	2026-05-21 11:58:55.487	26m 57s	20m 1s	99.9%	5.2 GB	40.2 GB	15.7 GB	2.3 MB
6	c8/87758c	27387427	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (40_A49)	COMPLETED	0	2026-05-21 11:58:55.784	28m 57s	18m 26s	100.0%	5 GB	40.2 GB	14.8 GB	2 MB
8	38/3729ef	27387430	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (43_A47)	COMPLETED	0	2026-05-21 11:58:56.098	35m 57s	25m 38s	100.0%	6.3 GB	40.2 GB	19.6 GB	2.3 MB
9	33/c87afd	27387426	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (52_A48)	COMPLETED	0	2026-05-21 11:58:55.684	38m 57s	31m 44s	100.2%	5.9 GB	40.2 GB	24.5 GB	2.3 MB
2	06/d6949d	27387423	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (24_A46)	COMPLETED	0	2026-05-21 11:58:55.394	16h 54m 2s	2h 6m 50s	428.0%	41.5 GB	43.1 GB	46.8 GB	35.5 GB
5	e8/9bebed	27387428	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (40_A49)	COMPLETED	0	2026-05-21 11:58:55.892	17h 25m 2s	2h 31m 3s	469.7%	56.1 GB	57.6 GB	61.5 GB	46.6 GB
4	47/902c73	27387429	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (35_A50)	COMPLETED	0	2026-05-21 11:58:55.986	17h 34m 2s	2h 36m 58s	460.7%	58.3 GB	59.7 GB	65.3 GB	49.5 GB
11	91/779cb1	27413358	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (24_A46)	COMPLETED	0	2026-05-22 04:52:57.674	1h 8m	1h 2m	101.0%	30.8 MB	60 MB	11.2 GB	11.1 GB
7	8b/629a02	27387425	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (43_A47)	COMPLETED	0	2026-05-21 11:58:55.592	18h 3m 2s	3h 16m 3s	461.8%	72.4 GB	74 GB	81.5 GB	61.7 GB
15	f0/71236d	27415608	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (24_A46)	COMPLETED	0	2026-05-22 06:00:57.981	10m	6m 57s	801.4%	18.7 GB	20.6 GB	52.2 GB	44.5 GB
14	3e/6f7a15	27415607	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (24_A46)	COMPLETED	0	2026-05-22 06:00:57.862	16m	14m 42s	100.1%	4.7 GB	40.2 GB	11.1 GB	2 MB
18	a7/e8ead0	27415842	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (24_A46)	COMPLETED	0	2026-05-22 06:10:58.511	5m 59s	4m 53s	134.3%	544.4 MB	686.2 MB	10.6 GB	27.3 MB
17	27/50855c	27415841	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (24_A46)	COMPLETED	0	2026-05-22 06:10:58.382	10m 59s	10m 11s	98.4%	18.3 MB	224.4 MB	10.6 GB	10.5 GB
19	d7/90e64c	27416188	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (24_A46)	COMPLETED	0	2026-05-22 06:21:58.045	7m	6m 21s	119.0%	18.1 MB	245.2 MB	10.5 GB	11.3 GB
