task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
6	14/e6de06	25720723	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:SEQKIT_BATCHRENAME (benchmark)	COMPLETED	0	2026-03-27 05:06:28.211	2m 40s	1m 55s	89.0%	79.1 MB	1.3 GB	1.7 GB	1.4 GB
4	b8/6f66cb	25720725	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:FIND_CONCATENATE_AA (benchmark)	COMPLETED	0	2026-03-27 05:06:28.974	4m 39s	57.2s	12.4%	10.3 MB	40.7 MB	1.7 GB	1.7 GB
2	f4/4d775c	25720724	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:FIND_CONCATENATE_DNA (benchmark)	COMPLETED	0	2026-03-27 05:06:28.602	4m 40s	1m 33s	10.1%	17.4 MB	40.7 MB	4.8 GB	4.8 GB
8	d7/90c811	25720727	NFCORE_CREATETAXDB:CREATETAXDB:PREPROCESSING:FIND_CONCATENATE_AA_KAIJU (benchmark)	COMPLETED	0	2026-03-27 05:09:12.306	1m 56s	55.2s	12.4%	7.5 MB	29.6 MB	1.4 GB	1.4 GB
1	2e/fbaeb1	25720720	NFCORE_CREATETAXDB:CREATETAXDB:SYLPH_SKETCHGENOMES (benchmark)	COMPLETED	0	2026-03-27 05:06:26.941	8m 41s	8s	342.6%	579.4 MB	865.9 MB	4.8 GB	190 MB
5	a0/1bb482	25720722	NFCORE_CREATETAXDB:CREATETAXDB:METACACHE_BUILD (benchmark)	COMPLETED	0	2026-03-27 05:06:27.812	13m 41s	3m 55s	154.4%	15.2 GB	15.6 GB	5.3 GB	6.6 GB
9	18/5e00a2	25720729	NFCORE_CREATETAXDB:CREATETAXDB:DIAMOND_MAKEDB (benchmark)	COMPLETED	0	2026-03-27 05:11:08.515	11m	9m 59s	147.6%	3 GB	5 GB	50.1 GB	22.8 GB
7	07/c10bb3	25720726	NFCORE_CREATETAXDB:CREATETAXDB:GANON_BUILDCUSTOM (benchmark)	COMPLETED	0	2026-03-27 05:06:29.344	15m 39s	1m 50s	381.4%	7.9 GB	11.4 GB	15.6 GB	9.3 GB
13	cb/c5a157	25720732	NFCORE_CREATETAXDB:CREATETAXDB:KAIJU_MKFMI (benchmark)	COMPLETED	0	2026-03-27 05:11:08.892	14m	3m 13s	323.9%	5.3 GB	6.7 GB	3.1 GB	3.5 GB
12	9b/898848	25720733	NFCORE_CREATETAXDB:CREATETAXDB:FASTA_BUILD_ADD_KRAKEN2_BRACKEN:KRAKEN2_ADD (benchmark)	COMPLETED	0	2026-03-27 05:11:08.999	14m 59s	4m 39s	102.9%	71.3 MB	98.8 MB	25.1 GB	20.3 GB
3	cf/bec520	25720721	NFCORE_CREATETAXDB:CREATETAXDB:KRAKENUNIQ_BUILD (benchmark)	COMPLETED	0	2026-03-27 05:06:27.349	59m 41s	58m 37s	490.9%	74.1 GB	79.7 GB	139.7 GB	170.1 GB
11	3b/d12119	25720731	NFCORE_CREATETAXDB:CREATETAXDB:CENTRIFUGE_BUILD (benchmark)	COMPLETED	0	2026-03-27 05:11:08.797	1h 19m	23m 56s	938.6%	70.7 GB	78.7 GB	54 GB	40.2 GB
10	4e/acb0fd	25720730	NFCORE_CREATETAXDB:CREATETAXDB:KMCP_CREATE:KMCP_COMPUTE (benchmark)	COMPLETED	0	2026-03-27 05:11:08.686	7h 1s	5m 59s	255.7%	584 MB	1.5 GB	4.8 GB	28.8 GB
15	27/85a814	25725297	NFCORE_CREATETAXDB:CREATETAXDB:KMCP_CREATE:KMCP_INDEX (benchmark)	COMPLETED	0	2026-03-27 12:11:09.802	3m	2m 4s	397.4%	2.1 GB	2.9 GB	28.8 GB	2.8 GB
14	0a/d56482	25720764	NFCORE_CREATETAXDB:CREATETAXDB:FASTA_BUILD_ADD_KRAKEN2_BRACKEN:KRAKEN2_BUILD (benchmark)	COMPLETED	0	2026-03-27 05:26:08.686	7h 39m 1s	23m 2s	2575.3%	33.5 GB	37.6 GB	25.8 GB	17.2 GB
16	cf/e7162a	25726303	NFCORE_CREATETAXDB:CREATETAXDB:FASTA_BUILD_ADD_KRAKEN2_BRACKEN:BRACKEN_BUILD (benchmark)	COMPLETED	0	2026-03-27 13:05:10.036	6m	5m 20s	382.6%	54.8 GB	57 GB	18.4 GB	1.1 GB
17	d0/fd9555	25726426	NFCORE_CREATETAXDB:CREATETAXDB:MULTIQC	COMPLETED	0	2026-03-27 13:11:10.917	58.7s	10s	38.1%	190.1 MB	1004.9 MB	71.1 MB	17.1 MB
