task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
20	e2/6f0a02	27506460	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (40_A49)	COMPLETED	0	2026-05-27 10:49:06.907	16m	12m 58s	531.8%	18.6 GB	20.7 GB	62.6 GB	54.8 GB
19	51/a503e7	27506459	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (40_A49)	COMPLETED	0	2026-05-27 10:49:06.798	20m	18m 35s	100.1%	4.6 GB	40.2 GB	14.4 GB	1.9 MB
21	b9/2d1ab8	27506756	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (24_A46)	COMPLETED	0	2026-05-27 10:58:06.638	11m	9m 11s	85.5%	18.7 MB	245.1 MB	10.5 GB	11.3 GB
23	d6/5d2043	27506839	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (40_A49)	COMPLETED	0	2026-05-27 11:05:06.753	6m	5m 43s	138.3%	659.2 MB	800.8 MB	13.8 GB	49 MB
24	54/c13766	27506838	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (40_A49)	COMPLETED	0	2026-05-27 11:05:06.627	16m	15m 42s	80.8%	17.2 MB	224.7 MB	13.8 GB	13.6 GB
26	d9/dee64d	27507044	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (40_A49)	COMPLETED	0	2026-05-27 11:21:06.951	16m	12m 38s	78.3%	17 MB	245 MB	13.6 GB	14.6 GB
13	53/93d3b4	27505057	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (35_A50)	COMPLETED	0	2026-05-27 09:29:05.703	2h 53m 1s	1h 27m 37s	93.5%	45 MB	60.7 MB	15.6 GB	15.4 GB
25	7f/7f8504	27506878	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_2000-kraken2|kraken2|24_A46)	COMPLETED	0	2026-05-27 11:09:07.799	1h 24m 59s	5m 20s	398.0%	14.3 GB	15.5 GB	31.3 GB	629.4 MB
30	3e/435ffb	27508182	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (24_A46)	COMPLETED	0	2026-05-27 12:34:07.442	2m	0ms	46.9%	2.2 MB	5.4 MB	1.7 MB	284.1 KB
27	8b/f82f91	27507221	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_2000-kraken2|kraken2|40_A49)	COMPLETED	0	2026-05-27 11:37:08.255	1h 6m 59s	6m 47s	403.7%	15.2 GB	16.1 GB	38.3 GB	821.6 MB
14	79/9f7493	27505236	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (43_A47)	COMPLETED	0	2026-05-27 09:46:06.069	2h 59m 1s	1h 42m 40s	99.2%	57.4 MB	63.7 MB	19.5 GB	19.4 GB
29	84/f3b2b9	27508084	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (35_A50)	COMPLETED	0	2026-05-27 12:22:09.388	22m 58s	15m 51s	494.5%	18.8 GB	20.8 GB	70.9 GB	63 GB
31	6e/9fd142	27508255	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (40_A49)	COMPLETED	0	2026-05-27 12:44:07.690	59.7s	0ms	43.2%	2.2 MB	5.4 MB	1.7 MB	298.7 KB
28	1d/83e7d7	27508085	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (35_A50)	COMPLETED	0	2026-05-27 12:22:09.543	26m 58s	20m 11s	96.5%	4.9 GB	40.2 GB	15.5 GB	2.2 MB
35	df/082d67	27508261	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (35_A50)	COMPLETED	0	2026-05-27 12:45:07.732	7m	6m 31s	136.5%	1.7 GB	1.8 GB	14.7 GB	86.7 MB
34	37/2d4518	27508262	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (35_A50)	COMPLETED	0	2026-05-27 12:45:07.853	18m	17m 12s	80.3%	18.3 MB	224.8 MB	14.7 GB	14.6 GB
33	a2/a0c468	27508260	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (43_A47)	COMPLETED	0	2026-05-27 12:45:07.622	23m	19m 43s	473.0%	19 GB	21.1 GB	83.3 GB	75.2 GB
32	1d/113cbc	27508259	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (43_A47)	COMPLETED	0	2026-05-27 12:45:07.500	30m	27m 33s	101.7%	6.7 GB	40.3 GB	19.4 GB	2.3 MB
36	05/13988f	27508426	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (35_A50)	COMPLETED	0	2026-05-27 13:03:07.724	15m	14m 15s	75.0%	17.4 MB	244.9 MB	14.6 GB	15.7 GB
38	34/a5d623	27508462	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (43_A47)	COMPLETED	0	2026-05-27 13:08:08.163	9m 59s	9m 15s	131.7%	9.1 GB	9.3 GB	18.5 GB	346.2 MB
22	68/377eef	27506783	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (52_A48)	COMPLETED	0	2026-05-27 11:01:06.911	2h 23m 1s	2h 8m 27s	99.3%	65.7 MB	108.7 MB	24.3 GB	24.2 GB
37	84/4642aa	27508463	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (43_A47)	COMPLETED	0	2026-05-27 13:08:08.317	22m 59s	21m 50s	79.0%	19.8 MB	226.4 MB	18.5 GB	18.3 GB
39	2f/8cc826	27508522	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_2000-kraken2|kraken2|35_A50)	COMPLETED	0	2026-05-27 13:18:07.816	20m	7m 11s	409.0%	15.2 GB	16.1 GB	40.6 GB	893.9 MB
43	16/e66de2	27508812	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (35_A50)	COMPLETED	0	2026-05-27 13:38:07.977	59.8s	1s	41.4%	7.9 MB	16.3 MB	1.7 MB	293.4 KB
42	d3/56e6fb	27508775	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (43_A47)	COMPLETED	0	2026-05-27 13:31:10.014	20m 58s	18m 23s	72.5%	16.8 MB	245.1 MB	18.3 GB	19.7 GB
40	89/917591	27508560	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (52_A48)	COMPLETED	0	2026-05-27 13:24:08.265	32m	27m 11s	471.5%	18.7 GB	20.8 GB	103.5 GB	95.1 GB
41	06/17ad35	27508559	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (52_A48)	COMPLETED	0	2026-05-27 13:24:08.141	34m	30m 42s	100.1%	6.3 GB	40.2 GB	24.2 GB	2.2 MB
44	92/99a36a	27509020	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_2000-kraken2|kraken2|43_A47)	COMPLETED	0	2026-05-27 13:52:08.127	13m	8m 56s	419.0%	16.1 GB	16.8 GB	48.9 GB	1.1 GB
47	c6/d3c631	27509313	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (43_A47)	COMPLETED	0	2026-05-27 14:05:08.585	59.5s	1s	41.6%	1.1 MB	5.4 MB	1.7 MB	299.5 KB
46	f4/6c1d75	27509095	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (52_A48)	COMPLETED	0	2026-05-27 13:56:08.299	11m	10m 34s	134.8%	3.3 GB	3.4 GB	23 GB	151 MB
45	0d/76d697	27509094	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (52_A48)	COMPLETED	0	2026-05-27 13:56:08.175	26m	25m 16s	85.0%	19.9 MB	225.7 MB	23 GB	22.8 GB
48	af/19a408	27509713	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (52_A48)	COMPLETED	0	2026-05-27 14:22:10.274	18m 58s	18m	94.0%	17.8 MB	245.3 MB	22.8 GB	24.5 GB
49	0f/3d2e68	27509997	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_2000-kraken2|kraken2|52_A48)	COMPLETED	0	2026-05-27 14:41:09.368	25m 59s	10m 57s	417.6%	17.4 GB	17.7 GB	59.3 GB	1.4 GB
50	23/ae3f60	27510378	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (52_A48)	COMPLETED	0	2026-05-27 15:07:08.496	59.7s	1s	31.3%	2.2 MB	5.4 MB	1.7 MB	299.9 KB
51	85/9d65b2	27510380	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (kraken2|benchmark_2000-kraken2)	COMPLETED	0	2026-05-27 15:07:08.659	59.6s	23s	87.2%	2 GB	2.5 GB	528 MB	101.5 KB
52	ee/7844aa	27510381	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:KRAKENTOOLS_COMBINEKREPORTS_KRAKEN (1)	COMPLETED	0	2026-05-27 15:07:08.773	59.5s	1s	35.2%	2.2 MB	5.4 MB	2.7 MB	441 KB
53	30/4b796b	27510386	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRONA_KTIMPORTTEXT (benchmark_2000-kraken2)	COMPLETED	0	2026-05-27 15:08:08.915	59.3s	791ms	45.6%	7.9 MB	23.5 MB	2.4 MB	926 KB
54	43/2ee4d4	27510390	NFCORE_TAXPROFILER:TAXPROFILER:MULTIQC	COMPLETED	0	2026-05-27 15:09:08.607	2m	32.3s	25.0%	1002.3 MB	11.4 GB	230.4 MB	40.4 MB
