task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
12	d2/f5bfaa	27238178	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (24_A46)	COMPLETED	0	2026-05-17 21:39:25.425	15m 58s	15m 1s	99.9%	5.3 GB	40.3 GB	11.1 GB	2 MB
16	60/341925	27238356	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (24_A46)	COMPLETED	0	2026-05-17 21:50:24.181	5m 59s	5m 27s	130.9%	544.5 MB	686.2 MB	10.6 GB	27.3 MB
15	7e/8832f3	27238357	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (24_A46)	COMPLETED	0	2026-05-17 21:50:24.315	11m 59s	11m 23s	88.3%	17.6 MB	224.4 MB	10.6 GB	10.5 GB
18	7b/8952e5	27238588	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (24_A46)	COMPLETED	0	2026-05-17 22:02:23.915	9m	8m 3s	96.9%	16.9 MB	245.1 MB	10.5 GB	11.3 GB
4	3c/5fca6f	27235478	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (43_A47)	COMPLETED	0	2026-05-17 18:40:26.370	3h 36m 57s	3h 34m 12s	447.8%	72.4 GB	74 GB	81.5 GB	61.7 GB
19	35/052b5b	27238890	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_2000-kaiju|24_A46)	COMPLETED	0	2026-05-17 22:11:23.933	24m	21m 53s	3012.1%	2.3 GB	4.3 GB	13.4 GB	57.1 MB
27	c6/cfcafb	27239354	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_2000-kaiju|24_A46)	COMPLETED	0	2026-05-17 22:35:24.175	59.7s	5s	84.7%	601.4 MB	607.4 MB	519.9 MB	101.1 KB
28	ce/c8d422	27239355	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_2000-kaiju|24_A46)	COMPLETED	0	2026-05-17 22:35:24.295	59.6s	4s	80.9%	602.1 MB	607.4 MB	519.9 MB	250.7 KB
20	b0/8d3a06	27238892	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_2000-metacache|24_A46)	COMPLETED	0	2026-05-17 22:11:24.200	34m	3m 13s	1857.4%	10.5 GB	19.2 GB	17.8 GB	75.6 MB
22	a9/d1a7be	27238894	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_2000-sylph|24_A46)	COMPLETED	0	2026-05-17 22:11:24.425	36m	2m 44s	100.5%	1.8 GB	3.7 GB	11.5 GB	2.2 KB
29	9c/a45eb7	27239440	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_2000-sylph|24_A46)	COMPLETED	0	2026-05-17 22:47:24.328	59.7s	7s	78.8%	70.1 MB	1.7 GB	36.6 MB	1.8 KB
5	b0/574602	27235483	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_ADAPTERREMOVAL:PORECHOP_ABI (52_A48)	COMPLETED	0	2026-05-17 18:40:26.857	4h 11m 57s	4h 9m 48s	453.0%	90 GB	91.6 GB	101.7 GB	77 GB
23	b6/82e177	27238896	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_2000-centrifuge|24_A46)	COMPLETED	0	2026-05-17 22:11:24.655	44m 59s	8m 57s	2939.8%	2.4 GB	4.2 GB	26 GB	149.2 MB
31	2c/7e1ad6	27239529	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_2000-centrifuge|24_A46)	COMPLETED	0	2026-05-17 22:56:24.393	59.7s	17s	91.2%	10.1 MB	19.9 MB	232.1 MB	493.3 KB
14	23/50d840	27238332	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (40_A49)	COMPLETED	0	2026-05-17 21:41:24.116	1h 17m	1h 16m 20s	99.9%	48.5 MB	60.2 MB	14.7 GB	14.4 GB
32	8e/a2e127	27239534	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (24_A46)	COMPLETED	0	2026-05-17 22:57:24.339	59.9s	1s	20.7%	2.2 MB	5.4 MB	1.7 MB	265 KB
34	a1/ba4681	27239550	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (40_A49)	COMPLETED	0	2026-05-17 22:58:25.084	12m 59s	8m 31s	861.7%	18.7 GB	20.6 GB	62.6 GB	54.8 GB
24	09/e8eadc	27238891	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|24_A46)	COMPLETED	0	2026-05-17 22:11:24.068	1h	35m 58s	1152.2%	11.7 GB	22.2 GB	54.4 GB	7.8 GB
36	36/0375de	27239640	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (40_A49)	COMPLETED	0	2026-05-17 23:11:24.633	7m	5m 57s	136.6%	658.5 MB	800.8 MB	13.8 GB	49 MB
17	b4/7647de	27238390	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (35_A50)	COMPLETED	0	2026-05-17 21:54:26.910	1h 24m 57s	1h 22m 13s	99.8%	46.5 MB	60.7 MB	15.6 GB	15.4 GB
33	47/bf091a	27239549	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (40_A49)	COMPLETED	0	2026-05-17 22:58:24.966	23m 59s	19m 3s	99.8%	4.8 GB	40.2 GB	14.4 GB	1.9 MB
35	a1/212810	27239639	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (40_A49)	COMPLETED	0	2026-05-17 23:11:24.487	14m	13m 20s	98.8%	15.8 MB	224.7 MB	13.8 GB	13.6 GB
38	c3/da7721	27239708	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (35_A50)	COMPLETED	0	2026-05-17 23:19:24.803	10m	9m 33s	848.0%	18.8 GB	20.8 GB	70.9 GB	63 GB
39	1d/6c0c44	27239923	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (40_A49)	COMPLETED	0	2026-05-17 23:25:24.647	9m	8m 17s	120.5%	16.5 MB	245 MB	13.6 GB	14.6 GB
41	66/631d15	27239982	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (35_A50)	COMPLETED	0	2026-05-17 23:29:24.696	8m	6m 54s	134.2%	1.7 GB	1.8 GB	14.7 GB	86.7 MB
37	d3/eee819	27239707	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (35_A50)	COMPLETED	0	2026-05-17 23:19:24.685	21m	20m 30s	99.9%	5.5 GB	40.2 GB	15.5 GB	2.2 MB
40	ed/e65e65	27239983	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (35_A50)	COMPLETED	0	2026-05-17 23:29:24.837	15m	14m 2s	98.6%	19.9 MB	224.8 MB	14.7 GB	14.6 GB
43	3f/d8d798	27240032	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_2000-metacache|40_A49)	COMPLETED	0	2026-05-17 23:34:24.787	14m	4m 15s	1808.5%	10.5 GB	19.2 GB	21.2 GB	112.1 MB
42	4f/a3b980	27240035	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_2000-sylph|40_A49)	COMPLETED	0	2026-05-17 23:34:25.157	18m	3m 30s	100.4%	3.4 GB	5.3 GB	14.8 GB	2.2 KB
50	22/6b9cb2	27240138	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_2000-sylph|40_A49)	COMPLETED	0	2026-05-17 23:52:25.036	59.6s	7s	79.2%	65.4 MB	1.7 GB	36.6 MB	1.8 KB
21	ff/8544e1	27238895	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_2000-diamond|24_A46)	COMPLETED	0	2026-05-17 22:11:24.541	1h 44m	1h 9m 27s	2276.0%	18.1 GB	21.1 GB	105.7 GB	75 GB
49	41/724ede	27240113	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (35_A50)	COMPLETED	0	2026-05-17 23:44:24.838	11m	9m 5s	118.1%	16.6 MB	245.1 MB	14.6 GB	15.7 GB
26	1a/9ea5e6	27239094	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (43_A47)	COMPLETED	0	2026-05-17 22:17:24.011	1h 43m 1s	1h 42m 45s	99.4%	52.7 MB	63.7 MB	19.5 GB	19.4 GB
47	81/0c80c0	27240036	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_2000-centrifuge|40_A49)	COMPLETED	0	2026-05-17 23:34:25.258	31m 59s	11m 3s	2944.6%	2.4 GB	4.2 GB	33 GB	223.9 MB
60	be/435df9	27240218	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_2000-centrifuge|40_A49)	COMPLETED	0	2026-05-18 00:06:25.144	59.7s	24s	93.2%	12.4 MB	17.3 MB	306.8 MB	501.3 KB
61	70/b02a95	27240235	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (40_A49)	COMPLETED	0	2026-05-18 00:07:25.031	59.8s	2s	14.2%	14.6 MB	28.2 MB	1.7 MB	272.6 KB
59	50/63e41a	27240189	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (43_A47)	COMPLETED	0	2026-05-18 00:00:25.923	12m 59s	12m 3s	804.2%	19 GB	21.1 GB	83.3 GB	75.2 GB
51	16/63dd6f	27240150	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_2000-metacache|35_A50)	COMPLETED	0	2026-05-17 23:55:25.256	22m	4m 31s	1852.7%	10.5 GB	19.1 GB	22.3 GB	108.7 MB
45	e5/cc617e	27240034	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_2000-kaiju|40_A49)	COMPLETED	0	2026-05-17 23:34:25.030	43m	30m 7s	3015.4%	2.3 GB	4.3 GB	16.7 GB	86.9 MB
64	af/ad385a	27240414	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_2000-kaiju|40_A49)	COMPLETED	0	2026-05-18 00:17:25.276	59.7s	4s	91.9%	599.3 MB	607.4 MB	549.7 MB	101.4 KB
65	37/515d95	27240415	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_2000-kaiju|40_A49)	COMPLETED	0	2026-05-18 00:17:25.407	59.5s	4s	89.7%	600.3 MB	607.4 MB	549.7 MB	254.6 KB
53	1c/c89340	27240151	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_2000-sylph|35_A50)	COMPLETED	0	2026-05-17 23:55:25.364	26m	3m 46s	100.3%	3.4 GB	5.3 GB	15.9 GB	2.6 KB
66	02/9d6375	27240450	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_2000-sylph|35_A50)	COMPLETED	0	2026-05-18 00:21:25.235	59.9s	7s	80.0%	72.6 MB	1.7 GB	36.6 MB	2.3 KB
63	b6/95289e	27240332	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (43_A47)	COMPLETED	0	2026-05-18 00:13:25.306	9m	8m 23s	135.1%	9.1 GB	9.3 GB	18.5 GB	346.2 MB
58	28/4ed469	27240188	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (43_A47)	COMPLETED	0	2026-05-18 00:00:25.809	25m 59s	25m 49s	100.0%	6.4 GB	40.2 GB	19.4 GB	2.3 MB
52	e5/0249d7	27240147	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_2000-kaiju|35_A50)	COMPLETED	0	2026-05-17 23:55:24.913	34m	26m 58s	3016.7%	2.3 GB	4.2 GB	17.8 GB	82.7 MB
67	5a/9474bb	27240589	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_2000-kaiju|35_A50)	COMPLETED	0	2026-05-18 00:29:25.446	59.6s	5s	91.3%	602.6 MB	607.7 MB	545.5 MB	101.7 KB
68	83/26bf46	27240590	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_2000-kaiju|35_A50)	COMPLETED	0	2026-05-18 00:29:25.565	59.5s	4s	84.8%	600.9 MB	607.4 MB	545.5 MB	252.5 KB
55	55/9b2edc	27240217	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_2000-centrifuge|35_A50)	COMPLETED	0	2026-05-18 00:06:25.013	25m	11m 29s	2947.0%	2.4 GB	4.2 GB	35.3 GB	214.1 MB
62	7a/f93c8d	27240331	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (43_A47)	COMPLETED	0	2026-05-18 00:13:25.181	18m	17m 56s	97.9%	19.8 MB	226.4 MB	18.5 GB	18.3 GB
69	79/73c3c4	27240624	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_2000-centrifuge|35_A50)	COMPLETED	0	2026-05-18 00:31:25.350	59.9s	23s	93.5%	10.1 MB	17.3 MB	297 MB	502 KB
46	70/b45a41	27240033	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|40_A49)	COMPLETED	0	2026-05-17 23:34:24.908	58m	47m 52s	1184.0%	12.5 GB	22.5 GB	63.9 GB	9.6 GB
71	31/6a6508	27240627	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (35_A50)	COMPLETED	0	2026-05-18 00:32:25.410	59.7s	1s	21.9%	6.8 MB	16.3 MB	1.7 MB	273.1 KB
70	28/a6f642	27240625	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (43_A47)	COMPLETED	0	2026-05-18 00:31:25.484	13m	11m 45s	113.7%	17.4 MB	245.1 MB	18.3 GB	19.7 GB
25	0e/d69589	27238893	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|24_A46)	COMPLETED	0	2026-05-17 22:11:24.313	2h 38m 1s	2h 36m 19s	99.6%	35.4 MB	53.8 MB	11.3 GB	3.9 GB
30	e5/407b77	27239500	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:LONGREAD_FILTERING:NANOQ (52_A48)	COMPLETED	0	2026-05-17 22:52:24.444	2h 9m 1s	2h 8m 5s	99.8%	64.6 MB	108.7 MB	24.3 GB	24.2 GB
57	c7/4e6288	27240148	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|35_A50)	COMPLETED	0	2026-05-17 23:55:25.045	1h 7m	55m 11s	1146.2%	12.9 GB	22.9 GB	68.2 GB	11 GB
74	46/24f8fc	27241011	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_2000-metacache|43_A47)	COMPLETED	0	2026-05-18 00:44:25.438	20m	5m 34s	1855.7%	10.5 GB	19.2 GB	26.3 GB	136 MB
72	59/6eb08d	27241014	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_2000-sylph|43_A47)	COMPLETED	0	2026-05-18 00:44:25.839	27m	4m 44s	100.4%	3.4 GB	5.3 GB	19.9 GB	3.6 KB
44	ff/d1a9a9	27240037	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_2000-diamond|40_A49)	COMPLETED	0	2026-05-17 23:34:25.368	1h 38m	1h 14m 11s	2100.0%	18.1 GB	21 GB	134.7 GB	96.8 GB
82	61/19d65c	27241648	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_2000-sylph|43_A47)	COMPLETED	0	2026-05-18 01:11:25.741	59.9s	7s	79.2%	67.1 MB	1.7 GB	36.6 MB	3.3 KB
76	0a/f88aa2	27241013	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_2000-centrifuge|43_A47)	COMPLETED	0	2026-05-18 00:44:25.721	35m	15m 51s	2947.0%	2.5 GB	4.2 GB	43.6 GB	267.8 MB
81	8c/b61e06	27241534	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:MINIMAP2_ALIGN (52_A48)	COMPLETED	0	2026-05-18 01:01:27.662	17m 58s	15m 18s	786.4%	18.8 GB	20.8 GB	103.5 GB	95.1 GB
83	3b/a08a30	27241835	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_2000-centrifuge|43_A47)	COMPLETED	0	2026-05-18 01:19:25.864	59.8s	28s	98.1%	10.1 MB	17.3 MB	350.7 MB	505.5 KB
86	29/3e12b4	27241841	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (43_A47)	COMPLETED	0	2026-05-18 01:20:25.927	2m	1s	21.2%	2.2 MB	5.4 MB	1.7 MB	275.4 KB
54	3f/38b3c3	27240149	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_2000-diamond|35_A50)	COMPLETED	0	2026-05-17 23:55:25.144	1h 33m 1s	1h 18m 9s	2125.8%	18.2 GB	21.9 GB	149.6 GB	108.7 GB
85	a2/1f2cde	27241836	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_STATS (52_A48)	COMPLETED	0	2026-05-18 01:19:26.006	11m	10m 30s	134.8%	3.3 GB	3.4 GB	23 GB	151 MB
80	81/5fde43	27241532	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_PREPROCESSING:FASTQC_PROCESSED (52_A48)	COMPLETED	0	2026-05-18 01:01:27.547	32m 58s	30m 52s	99.9%	4.8 GB	40.2 GB	24.2 GB	2.2 MB
84	0a/a39c7e	27241837	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_VIEW (52_A48)	COMPLETED	0	2026-05-18 01:19:26.202	24m	22m 41s	97.4%	18.1 MB	225.7 MB	23 GB	22.8 GB
79	93/7c2e01	27241048	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|24_A46)	COMPLETED	0	2026-05-18 00:49:25.621	1h 2m	1h 39s	600.9%	9.8 GB	10 GB	33.9 GB	26.8 GB
73	a8/f2b267	27241016	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_2000-kaiju|43_A47)	COMPLETED	0	2026-05-18 00:44:26.094	1h 8m	42m 45s	3016.9%	2.3 GB	4.6 GB	21.8 GB	103.7 MB
88	ca/41c63b	27242342	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_2000-kaiju|43_A47)	COMPLETED	0	2026-05-18 01:52:26.446	59.6s	4s	98.8%	602.1 MB	607.7 MB	566.6 MB	102.2 KB
89	5e/34d331	27242343	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_2000-kaiju|43_A47)	COMPLETED	0	2026-05-18 01:52:26.573	59.5s	4s	88.4%	600 MB	607.4 MB	566.6 MB	257.7 KB
87	53/3c5391	27242258	NFCORE_TAXPROFILER:TAXPROFILER:LONGREAD_HOSTREMOVAL:SAMTOOLS_FASTQ (52_A48)	COMPLETED	0	2026-05-18 01:43:26.272	15m	14m 10s	116.4%	21.3 MB	245 MB	22.8 GB	24.5 GB
77	83/4549f2	27241015	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|43_A47)	COMPLETED	0	2026-05-18 00:44:25.974	1h 39m	1h 13m	1410.6%	14 GB	24.1 GB	81.4 GB	14.5 GB
91	66/2acd9b	27242366	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_2000-metacache|52_A48)	COMPLETED	0	2026-05-18 01:58:26.402	29m	7m 48s	1734.0%	10.5 GB	19.2 GB	31.1 GB	167 MB
95	87/42dd37	27242368	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_2000-sylph|52_A48)	COMPLETED	0	2026-05-18 01:58:26.646	34m	6m 5s	97.2%	3.4 GB	5.3 GB	24.7 GB	3.8 KB
98	e6/6f42f9	27242788	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_2000-sylph|52_A48)	COMPLETED	0	2026-05-18 02:32:26.820	59.7s	7s	82.0%	70.7 MB	1.7 GB	36.6 MB	3.5 KB
93	67/ae7864	27242372	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_2000-centrifuge|52_A48)	COMPLETED	0	2026-05-18 01:58:27.136	51m	16m 45s	2939.9%	2.5 GB	4.2 GB	53.9 GB	327.6 MB
99	59/ce1f4f	27242955	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_2000-centrifuge|52_A48)	COMPLETED	0	2026-05-18 02:49:26.937	59.8s	35s	94.8%	10.1 MB	19.8 MB	410.5 MB	512.5 KB
100	2d/68fa28	27242956	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (52_A48)	COMPLETED	0	2026-05-18 02:50:26.980	59.7s	1s	25.7%	2.2 MB	5.4 MB	1.7 MB	282.2 KB
48	e7/195f94	27240038	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|40_A49)	COMPLETED	0	2026-05-17 23:34:25.480	3h 22m 1s	3h 20m 49s	99.6%	34.2 MB	54 MB	14.7 GB	5 GB
75	ab/043552	27241012	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_2000-diamond|43_A47)	COMPLETED	0	2026-05-18 00:44:25.612	2h 18m 1s	2h 52s	2265.0%	18.2 GB	21.6 GB	189.3 GB	138.6 GB
90	7d/8073d9	27242367	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_2000-kaiju|52_A48)	COMPLETED	0	2026-05-18 01:58:26.528	1h 6m	41m 38s	3017.7%	2.3 GB	4.3 GB	26.6 GB	126.9 MB
102	f7/f5197f	27243210	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_2000-kaiju|52_A48)	COMPLETED	0	2026-05-18 03:04:27.231	59.7s	5s	92.8%	602 MB	607.4 MB	589.7 MB	102.3 KB
103	e3/d0da46	27243211	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_2000-kaiju|52_A48)	COMPLETED	0	2026-05-18 03:04:27.351	59.6s	4s	89.4%	601.5 MB	607.4 MB	589.7 MB	259.1 KB
