task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	cb/adb851	27027077	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:SHORTREAD_FASTP:FASTP_PAIRED (2604_sma)	COMPLETED	0	2026-05-09 07:18:12.172	55.6s	12.3s	310.0%	5.6 GB	6.5 GB	242.7 MB	72.5 MB
1	23/d2c465	27027080	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (2604_sma)	COMPLETED	0	2026-05-09 07:18:12.520	55.4s	15s	158.4%	2.4 GB	40.3 GB	195.1 MB	3.9 MB
9	88/10dee6	27027084	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREIL (2604_sma)	COMPLETED	0	2026-05-09 07:19:08.185	59.6s	7s	122.1%	5.6 MB	273.3 MB	265.6 MB	150.8 MB
7	63/0c15ed	27027085	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_COMPLEXITYFILTERING:BBMAP_BBDUK (2604_sma)	COMPLETED	0	2026-05-09 07:19:08.293	59.5s	5.4s	326.0%	708.8 MB	42 GB	656.2 MB	649 MB
8	0e/b6a466	27027086	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:FASTQC_PROCESSED (2604_sma)	COMPLETED	0	2026-05-09 07:19:08.381	59.4s	8s	185.2%	1018.3 MB	40.4 GB	84.3 MB	3.8 MB
10	95/fca4f8	27027138	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_CURVE (2604_sma)	COMPLETED	0	2026-05-09 07:20:08.583	59.2s	4s	12.6%	60.4 MB	269.6 MB	6.3 MB	26.7 KB
4	df/0a0bfb	27027082	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:SHORTREAD_FASTP:FASTP_PAIRED (2604_med)	COMPLETED	0	2026-05-09 07:18:12.716	4m 55s	1m 38s	1149.2%	6.2 GB	7.2 GB	5.6 GB	3.2 GB
11	62/7182fb	27027139	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:BOWTIE2_ALIGN (2604_sma)	COMPLETED	0	2026-05-09 07:20:08.700	2m 59s	38.3s	922.6%	4.2 GB	15.1 GB	4.6 GB	1.2 GB
16	ad/581566	-	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_2000-metacache|2604_sma)	FAILED	1	-	-	-	-	-	-	-	-
3	86/fd742d	27027079	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (2604_med)	COMPLETED	0	2026-05-09 07:18:12.423	5m 57s	4m 48s	196.8%	6.9 GB	40.3 GB	5.5 GB	4.1 MB
15	83/e54b35	27027299	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_HOSTREMOVAL:SAMTOOLS_INDEX (2604_sma)	COMPLETED	0	2026-05-09 07:23:08.474	1m 1s	1s	68.4%	2.2 MB	4.3 MB	57.8 MB	1.8 MB
18	42/e106de	27027300	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:GANON_CLASSIFY (benchmark_2000-ganon|2604_sma)	COMPLETED	0	2026-05-09 07:23:08.569	1m	15.3s	244.3%	4.4 GB	14 GB	4.3 GB	21.7 MB
19	8b/d398fc	27027301	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_2000-sylph|2604_sma)	COMPLETED	0	2026-05-09 07:23:08.671	1m	3s	63.5%	236.5 MB	2.2 GB	252.4 MB	1.4 KB
13	c3/3218c2	27027298	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_COMPLEXITYFILTERING:BBMAP_BBDUK (2604_med)	COMPLETED	0	2026-05-09 07:23:08.367	2m 1s	1m 36s	736.7%	4.8 GB	42.4 GB	30.6 GB	30.5 GB
23	a7/c88ba6	27027302	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KMCP_SEARCH (benchmark_2000-kmcp|2604_sma)	COMPLETED	0	2026-05-09 07:23:08.779	3m	1m 5s	190.8%	2.6 GB	3.4 GB	62.7 MB	48.6 MB
14	0e/6e6320	27027296	NFCORE_TAXPROFILER:TAXPROFILER:NONPAREIL:NONPAREIL_NONPAREIL (2604_med)	COMPLETED	0	2026-05-09 07:23:08.122	4m 1s	2m 57s	84.9%	6.8 MB	258.9 MB	8.7 GB	7 GB
12	01/404481	27027297	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:FASTQC_PROCESSED (2604_med)	COMPLETED	0	2026-05-09 07:23:08.260	4m 1s	3m 9s	196.4%	5.9 GB	40.3 GB	3.2 GB	4.2 MB
5	91/66dcab	27027078	NFCORE_TAXPROFILER:TAXPROFILER:FASTQC (2604_lar)	COMPLETED	0	2026-05-09 07:18:12.328	13m 57s	13m 13s	199.3%	5.7 GB	40.2 GB	12.8 GB	3.8 MB
6	e4/1f4cf2	27027081	NFCORE_TAXPROFILER:TAXPROFILER:SHORTREAD_PREPROCESSING:SHORTREAD_FASTP:FASTP_PAIRED (2604_lar)	COMPLETED	0	2026-05-09 07:18:12.615	14m 56s	14m 17s	455.0%	80 GB	81.2 GB	12.8 GB	5.5 GB
